Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at,Opposition,home_status
2025,8,CD_I1009199,Noah Anderson,1000,GCS,MID,986000,539700,105,105,81,CD_M20250140809,88,18,0,95,0,19,12,Gold Coast SUNS,Gabba,L,8.23906,5.6,3,0,4.03,1.2,0,0,9928.1245903607,124,5069.33636219184,125,Western Bulldogs,99.3138221650961,106.463639703452,Brisbane Lions,away
2025,8,CD_I290528,Max Gawn,90,MEL,RUC,1140000,687400,120,198,158,CD_M20250140806,90,29,0,94,0,31,9,Melbourne,Optus Stadium,W,22.0639,73.6,92,100,24.17,71.5,85,60,9928.1245903607,62,5069.33636219184,35,Hawthorn,114.825311631044,135.599603357704,West Coast Eagles,away
2025,8,CD_I1023518,Harry Sheezel,100,NTH,DEF/MID,1053000,567500,109,120,134,CD_M20250140801,90,0,2,0,18,22,11,North Melbourne,Marvel Stadium,L,60.3835,91.9,88,80,56.57,66.4,68,90,9928.1245903607,98,5069.33636219184,81,Brisbane Lions,106.062327322359,111.947592239594,Essendon,away
2025,8,CD_I261224,Dayne Zorko,20,BRL,DEF,1009000,501600,105,95,100,CD_M20250140809,88,0,5,0,71,19,7,Brisbane Lions,Gabba,W,21.6705,41.7,48,60,16.74,19.5,19,20,9928.1245903607,102,5069.33636219184,98,North Melbourne,101.630473189231,98.9478630262211,Gold Coast SUNS,home
2025,8,CD_I990704,Patrick Cripps,30,CAR,MID,898000,499400,100,121,95,CD_M20250140804,81,20,0,80,0,25,14,Carlton,Adelaide Oval,L,11.5076,2.5,0,0,6.12,0.1,0,0,9928.1245903607,67,5069.33636219184,71,St Kilda,90.45011389884,98.5138811708429,Adelaide Crows,away
2025,8,CD_I296205,Jack Steele,130,STK,MID,932000,473600,97,117,113,CD_M20250140802,81,23,0,100,0,23,3,St Kilda,Marvel Stadium,W,0.564843,0,0,0,1,0.1,0,0,9928.1245903607,95,5069.33636219184,56,Carlton,93.8747284562571,93.4244575941354,Fremantle,home
2025,8,CD_I992016,Zach Merrett,50,ESS,MID,1101000,596300,100,172,117,CD_M20250140801,83,20,0,91,0,22,7,Essendon,Marvel Stadium,W,11.8691,17,17,30,16.85,12.9,11,10,9928.1245903607,116,5069.33636219184,92,Sydney Swans,110.897077285772,117.628809255454,North Melbourne,home
2025,8,CD_I291790,Adam Treloar,140,WBD,MID,1112000,628200,93,89,90,CD_M20250140803,71,7,0,24,0,29,10,Western Bulldogs,Mars Stadium,W,0.176248,0,0,0,0.89,0.1,0,0,9928.1245903607,130,5069.33636219184,159,Gold Coast SUNS,112.005040819054,123.921546158437,Port Adelaide,home
2025,8,CD_I1012013,Nic Martin,50,ESS,DEF/FWD,966000,522600,104,98,80,CD_M20250140801,86,0,1,0,14,22,7,Essendon,Marvel Stadium,W,5.63409,1.6,3,0,7.28,0,0,0,9928.1245903607,112,5069.33636219184,158,Sydney Swans,97.2993430136742,103.090417100285,North Melbourne,home
2025,8,CD_I993834,Josh Dunkley,20,BRL,MID,1075000,521400,104,109,106,CD_M20250140809,87,17,0,89,0,19,7,Brisbane Lions,Gabba,W,11.3563,12.4,15,0,11.16,19.9,20,40,9928.1245903607,114,5069.33636219184,100,North Melbourne,108.278254388923,102.853699724625,Gold Coast SUNS,home
2025,8,CD_I1015507,Nasiah Wanganeen-Milera,130,STK,DEF,1025000,563500,108,97,103,CD_M20250140802,90,0,1,0,33,23,3,St Kilda,Marvel Stadium,W,16.2647,25.9,28,40,17.69,45,51,40,9928.1245903607,94,5069.33636219184,125,Carlton,103.242056510369,111.158534320725,Fremantle,home
2025,8,CD_I297401,Matt Crouch,10,ADE,MID,870000,460600,,,,,,,,,,,,,,,0.198544,0,0,0,0.28,0,0,0,9928.1245903607,126,5069.33636219184,98,,87.6298430868495,90.8600193578099,,
2025,8,CD_I1020895,Jai Newcombe,80,HAW,MID,1008000,569400,100,123,103,CD_M20250140808,84,18,0,72,0,25,8,Hawthorn,MCG,W,4.97423,4.6,4,0,8.68,4.6,4,0,9928.1245903607,97,5069.33636219184,114,Melbourne,101.52974923166,112.322394751057,Richmond,home
2025,8,CD_I992242,Jordan Dawson,10,ADE,MID,1091000,521500,101,156,122,CD_M20250140804,82,17,0,68,0,25,8,Adelaide Crows,Adelaide Oval,W,13.871,28.7,28,40,35.76,78.4,81,90,9928.1245903607,104,5069.33636219184,77,Port Adelaide,109.889837710061,102.873426172596,Carlton,home
2025,8,CD_I1009208,Matt Rowell,1000,GCS,MID,887000,523900,95,53,63,CD_M20250140809,80,11,0,58,0,19,12,Gold Coast SUNS,Gabba,L,16.3566,5.4,2,0,4.12,0.4,0,0,9928.1245903607,125,5069.33636219184,188,Western Bulldogs,89.342150365558,103.346860923918,Brisbane Lions,away
2025,8,CD_I1009420,Caleb Serong,60,FRE,MID,916000,553000,102,80,65,CD_M20250140802,85,21,0,91,0,23,10,Fremantle,Marvel Stadium,L,25.978,14.9,9,20,10.3,4.5,2,0,9928.1245903607,128,5069.33636219184,139,Collingwood,92.2631451351197,109.087257283693,St Kilda,away
2025,8,CD_I293535,Lachie Neale,20,BRL,MID,971000,583000,102,124,90,CD_M20250140809,85,18,0,95,0,19,7,Brisbane Lions,Gabba,W,27.5701,50.8,41,50,6.66,5,5,10,9928.1245903607,94,5069.33636219184,82,North Melbourne,97.8029628015297,115.005191675213,Gold Coast SUNS,home
2025,8,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,610000,302000,100,51,48,CD_M20250140801,84,0,0,0,0,22,11,North Melbourne,Marvel Stadium,L,2.27158,0,0,0,2.88,0,0,0,9928.1245903607,82,5069.33636219184,74,Brisbane Lions,61.4416141183657,59.5738728746387,Essendon,away
2025,8,CD_I998172,Tim Taranto,120,RIC,MID,950000,536200,103,97,109,CD_M20250140808,86,22,0,88,0,25,13,Richmond,MCG,L,0.981043,0.3,0,0,3.28,4.7,6,10,9928.1245903607,87,5069.33636219184,125,West Coast Eagles,95.6877596925368,105.773214024441,Hawthorn,away
2025,8,CD_I297523,Reilly O'Brien,10,ADE,RUC,813000,446400,104,89,60,CD_M20250140804,84,22,0,88,0,25,8,Adelaide Crows,Adelaide Oval,W,0.835054,0,0,0,1.31,0,0,0,9928.1245903607,83,5069.33636219184,67,Port Adelaide,81.8885775052973,88.0588637458236,Carlton,home
2025,8,CD_I293957,Brodie Grundy,160,SYD,RUC,856000,533500,95,54,60,CD_M20250140807,76,21,0,81,0,26,13,Sydney Swans,SCG,W,1.01396,0,0,0,4.17,0,0,0,9928.1245903607,116,5069.33636219184,187,Essendon,86.2197076808542,105.240599929204,GWS GIANTS,home
2025,8,CD_I1006121,Zak Butters,110,PTA,MID,1082000,704100,110,109,105,CD_M20250140803,84,23,0,79,0,29,11,Port Adelaide,Mars Stadium,L,5.3607,4.1,4,10,3.97,2.6,2,0,9928.1245903607,101,5069.33636219184,146,Adelaide Crows,108.983322091921,138.893920168984,Western Bulldogs,away
2025,8,CD_I297373,Marcus Bontempelli,140,WBD,MID,1086000,693500,106,141,126,CD_M20250140803,82,16,0,55,0,29,10,Western Bulldogs,Mars Stadium,W,11.5628,5.9,4,20,5.06,0.6,1,0,9928.1245903607,110,5069.33636219184,141,Gold Coast SUNS,109.386217922205,136.80291668398,Port Adelaide,home
2025,8,CD_I291856,Tom Mitchell,40,COL,MID,829000,395200,,,,,,,,,,,,,,,0.132186,0,0,0,0.08,0,0,0,9928.1245903607,84,5069.33636219184,80,,83.5001608264347,77.9589223842954,,
2025,8,CD_I1005054,Josh Daicos,40,COL,MID/DEF,935000,489200,110,113,101,CD_M20250140805,84,0,8,0,73,29,11,Collingwood,MCG,L,3.42728,0.6,1,0,6.75,4.6,2,0,9928.1245903607,79,5069.33636219184,71,Fremantle,94.1769003289704,96.501783477726,Geelong Cats,home
2025,8,CD_I994389,Jack Sinclair,130,STK,DEF/MID,966000,533500,98,83,61,CD_M20250140802,82,0,2,0,67,23,3,St Kilda,Marvel Stadium,W,21.2251,18.5,21,10,14.81,14.6,14,20,9928.1245903607,134,5069.33636219184,134,Carlton,97.2993430136742,105.240599929204,Fremantle,home
2025,8,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,874000,492100,107,101,86,CD_M20250140801,89,21,0,95,0,22,11,North Melbourne,Marvel Stadium,L,4.60368,2.3,1,0,1.71,0.1,0,0,9928.1245903607,96,5069.33636219184,76,Brisbane Lions,88.0327389171338,97.0738504689063,Essendon,away
2025,8,CD_I298174,Toby Nankervis,120,RIC,RUC,876000,524400,93,72,81,CD_M20250140808,78,22,0,88,0,25,13,Richmond,MCG,L,2.39633,0.1,0,0,2.4,0.1,0,0,9928.1245903607,100,5069.33636219184,132,West Coast Eagles,88.234186832276,103.445493163777,Hawthorn,away
2025,8,CD_I1004592,Tim English,140,WBD,RUC,1070000,542800,106,166,145,CD_M20250140803,82,24,0,83,0,29,10,Western Bulldogs,Mars Stadium,W,4.80753,0,0,0,7.36,5.2,7,20,9928.1245903607,73,5069.33636219184,55,Gold Coast SUNS,107.774634601068,107.075159590576,Port Adelaide,home
2025,8,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,856000,459800,92,92,78,CD_M20250140809,77,5,0,26,0,19,12,Gold Coast SUNS,Gabba,L,1.96792,0,0,0,3.28,0,0,0,9928.1245903607,116,5069.33636219184,98,Western Bulldogs,86.2197076808542,90.702207774036,Brisbane Lions,away
2025,8,CD_I1005521,Oscar McInerney,20,BRL,RUC,793000,451600,104,64,52,CD_M20250140809,87,19,0,100,0,19,7,Brisbane Lions,Gabba,W,1.20454,0,0,0,1.68,0,0,0,9928.1245903607,94,5069.33636219184,87,North Melbourne,79.8740983538754,89.0846390403538,Gold Coast SUNS,home
2025,8,CD_I293222,Rory Laird,10,ADE,MID/DEF,896000,492400,97,95,98,CD_M20250140804,79,0,0,0,0,25,8,Adelaide Crows,Adelaide Oval,W,1.01343,0.8,0,0,0.91,0.4,1,0,9928.1245903607,83,5069.33636219184,96,Port Adelaide,90.2486659836978,97.1330298128215,Carlton,home
2025,8,CD_I291975,Jarrod Witts,1000,GCS,RUC,894000,524300,97,54,75,CD_M20250140809,82,18,0,95,0,19,12,Gold Coast SUNS,Gabba,L,2.53755,0.1,0,0,1.58,0,0,0,9928.1245903607,110,5069.33636219184,131,Western Bulldogs,90.0472180685557,103.425766715805,Brisbane Lions,away
2025,8,CD_I294036,George Hewett,30,CAR,MID,1068000,634300,105,103,71,CD_M20250140804,85,20,0,80,0,25,14,Carlton,Adelaide Oval,L,5.89687,2.1,5,10,6.62,2.8,2,0,9928.1245903607,124,5069.33636219184,169,St Kilda,107.573186685926,125.124859484713,Adelaide Crows,away
2025,8,CD_I1000980,Lloyd Meek,80,HAW,RUC,962000,573100,84,73,67,CD_M20250140808,70,18,0,72,0,25,8,Hawthorn,MCG,W,7.64714,0.3,0,0,8.8,0.6,1,0,9928.1245903607,92,5069.33636219184,105,Melbourne,96.8964471833899,113.052273326011,Richmond,home
2025,8,CD_I1000978,Hugh McCluggage,20,BRL,MID,1002000,585800,94,127,91,CD_M20250140809,79,15,0,79,0,19,7,Brisbane Lions,Gabba,W,5.13083,0.5,0,0,2.18,0.8,0,0,9928.1245903607,115,5069.33636219184,112,North Melbourne,100.925405486234,115.557532218422,Gold Coast SUNS,home
2025,8,CD_I298539,Isaac Heeney,160,SYD,MID,884000,528800,107,83,86,CD_M20250140807,85,20,0,77,0,26,13,Sydney Swans,SCG,W,5.95474,0.9,1,0,8.34,0,0,0,9928.1245903607,100,5069.33636219184,121,Essendon,89.0399784928447,104.313456874533,GWS GIANTS,home
2025,8,CD_I992049,Jayden Short,120,RIC,DEF,872000,434500,99,68,80,CD_M20250140808,82,0,1,0,8,25,13,Richmond,MCG,L,14.3361,11.8,7,10,36.61,91.5,93,90,9928.1245903607,98,5069.33636219184,111,West Coast Eagles,87.8312910019917,85.7114164371872,Hawthorn,away
2025,8,CD_I298272,Touk Miller,1000,GCS,MID,935000,555400,99,116,106,CD_M20250140809,83,10,0,53,0,19,12,Gold Coast SUNS,Gabba,L,2.28857,0.5,1,0,0.94,0,0,0,9928.1245903607,97,5069.33636219184,112,Western Bulldogs,94.1769003289704,109.560692035014,Brisbane Lions,away
2025,8,CD_I993817,Darcy Parish,50,ESS,MID,940000,481400,,,,,,,,,,,,,,,0.140149,0,0,0,0.12,0,0,0,9928.1245903607,95,5069.33636219184,97,,94.6805201168259,94.9631205359307,,
2025,8,CD_I1006126,James Rowbottom,160,SYD,MID,858000,470000,102,87,82,CD_M20250140807,82,20,0,77,0,26,13,Sydney Swans,SCG,W,0.242075,0,0,0,2.02,0,0,0,9928.1245903607,82,5069.33636219184,112,Essendon,86.4211555959964,92.7143054671529,GWS GIANTS,home
2025,8,CD_I1001026,Jordan Ridley,50,ESS,DEF,687000,463500,43,29,33,CD_M20250140801,36,0,2,0,29,22,7,Essendon,Marvel Stadium,W,0.437966,0,0,0,0.52,0,0,0,9928.1245903607,98,5069.33636219184,144,Sydney Swans,69.1973588513397,91.4320863489902,North Melbourne,home
2025,8,CD_I992330,Jordon Sweet,110,PTA,RUC,795000,401300,99,81,87,CD_M20250140803,76,22,0,76,0,29,11,Port Adelaide,Mars Stadium,L,1.4413,0,0,0,2.59,0,0,0,9928.1245903607,83,5069.33636219184,112,Adelaide Crows,80.0755462690176,79.1622357105712,Western Bulldogs,away
2025,8,CD_I1006103,Jye Caldwell,50,ESS,MID,1043000,519900,,,,,,,,,,,,,,,0.511756,0,0,0,0.67,0,0,0,9928.1245903607,98,5069.33636219184,106,,105.055087746648,102.557803005049,,
2025,8,CD_I294318,Ollie Wines,110,PTA,MID,803000,434000,86,88,71,CD_M20250140803,66,12,0,41,0,29,11,Port Adelaide,Mars Stadium,L,0.280829,0,0,0,0.38,0,0,0,9928.1245903607,99,5069.33636219184,70,Adelaide Crows,80.8813379295864,85.6127841973285,Western Bulldogs,away
2025,8,CD_I1012014,Chad Warner,160,SYD,MID/FWD,861000,488200,104,140,83,CD_M20250140807,84,19,0,73,0,26,13,Sydney Swans,SCG,W,8.18279,10.2,11,10,8.75,3.8,3,0,9928.1245903607,77,5069.33636219184,28,Essendon,86.7233274687096,96.3045189980087,GWS GIANTS,home
2025,8,CD_I291800,Tom Stewart,70,GEE,DEF,729000,436700,,,,,,,,,,,,,,,3.42144,0.7,0,0,3.12,0.8,1,0,9928.1245903607,104,5069.33636219184,127,,73.4277650693256,86.1453982925653,,
2025,8,CD_I291902,Jack Viney,90,MEL,MID,837000,436700,110,112,102,CD_M20250140806,82,26,0,84,0,31,9,Melbourne,Optus Stadium,W,0.416731,0,0,0,0.54,0,0,0,9928.1245903607,51,5069.33636219184,68,Hawthorn,84.3059524870035,86.1453982925653,West Coast Eagles,away
2025,8,CD_I1006152,Jordan Clark,60,FRE,DEF,877000,513600,114,58,61,CD_M20250140802,96,0,2,0,20,23,10,Fremantle,Marvel Stadium,L,9.86086,31.8,37,20,4.03,3.3,4,0,9928.1245903607,105,5069.33636219184,132,Collingwood,88.3349107898471,101.315036782829,St Kilda,away
2025,8,CD_I994295,Dan Houston,40,COL,DEF,802000,496500,108,79,83,CD_M20250140805,83,0,2,0,18,29,11,Collingwood,MCG,L,7.19856,0.3,0,0,3.32,0,0,0,9928.1245903607,103,5069.33636219184,153,Fremantle,80.7806139720153,97.9418141796626,Geelong Cats,home
2025,8,CD_I298210,Christian Petracca,90,MEL,MID/FWD,964000,523900,111,129,121,CD_M20250140806,83,19,0,61,0,31,9,Melbourne,Optus Stadium,W,28.1954,85.2,85,80,26.06,83.3,86,100,9928.1245903607,65,5069.33636219184,52,Hawthorn,97.0978950985321,103.346860923918,West Coast Eagles,away
2025,8,CD_I1001299,Connor Rozee,110,PTA,MID,1033000,527600,107,78,87,CD_M20250140803,82,4,3,14,27,29,11,Port Adelaide,Mars Stadium,L,29.2869,65.4,70,60,37.71,89.8,93,100,9928.1245903607,112,5069.33636219184,116,Adelaide Crows,104.047848170937,104.076739498872,Western Bulldogs,away
2025,8,CD_I996708,Bailey Dale,140,WBD,DEF,863000,477200,108,124,98,CD_M20250140803,83,0,8,0,80,29,10,Western Bulldogs,Mars Stadium,W,13.7829,20.1,15,10,2.69,1.1,2,0,9928.1245903607,83,5069.33636219184,88,Gold Coast SUNS,86.9247753838518,94.1346097211178,Port Adelaide,home
2025,8,CD_I1023517,Will Ashcroft,20,BRL,MID,904000,490100,97,130,119,CD_M20250140809,81,5,0,26,0,19,7,Brisbane Lions,Gabba,W,19.2349,25.4,28,20,19,24.3,21,20,9928.1245903607,77,5069.33636219184,61,North Melbourne,91.0544576442666,96.6793215094716,Gold Coast SUNS,home
2025,8,CD_I996701,Clayton Oliver,90,MEL,MID,928000,468100,,,,,,,,,,,,,,,26.3337,9.7,7,0,26.14,15.3,9,10,9928.1245903607,101,5069.33636219184,88,,93.4718326259727,92.33950295569,,
2025,8,CD_I1009256,Hayden Young,60,FRE,MID,858000,489600,32,49,38,CD_M20250140802,27,3,0,13,0,23,10,Fremantle,Marvel Stadium,L,0.238359,0,0,0,0.71,0.1,0,0,9928.1245903607,130,5069.33636219184,138,Collingwood,86.4211555959964,96.5806892696129,St Kilda,away
2025,8,CD_I296347,Josh Kelly,1010,GWS,MID,907000,501600,,,,,,,,,,,,,,,0.746399,0,0,0,2.14,0,0,0,9928.1245903607,112,5069.33636219184,138,,91.3566295169798,98.9478630262211,,
2025,8,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,0.0817536,0,0,0,0.1,0,0,0,9928.1245903607,121,5069.33636219184,129,,66.0749161666359,64.1109559081377,,
2025,8,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,0.0456546,0,0,0,0.16,0,0,0,9928.1245903607,94,5069.33636219184,114,,93.9754524138282,111.395251696386,,
2025,8,CD_I997078,Mason Redman,50,ESS,DEF,765000,444700,106,105,85,CD_M20250140801,88,0,4,0,57,22,7,Essendon,Marvel Stadium,W,0.433188,0,0,0,0.58,0,0,0,9928.1245903607,83,5069.33636219184,85,Sydney Swans,77.0538275418849,87.7235141303041,North Melbourne,home
2025,8,CD_I295898,Tim Kelly,150,WCE,MID,705000,408100,111,44,51,CD_M20250140806,83,20,0,65,0,31,12,West Coast Eagles,Optus Stadium,L,0.160853,0,0,0,0.41,0,0,0,9928.1245903607,100,5069.33636219184,108,Richmond,71.0103900876194,80.5036341726492,Melbourne,home
2025,8,CD_I1015889,Max Holmes,70,GEE,DEF/MID,897000,496800,108,94,79,CD_M20250140805,83,11,3,38,21,29,14,Geelong Cats,MCG,W,31.3408,29.3,32,50,19.95,19.5,16,20,9928.1245903607,113,5069.33636219184,130,GWS GIANTS,90.3493899412689,98.0009935235778,Collingwood,away
2025,8,CD_I298268,Liam Duggan,150,WCE,DEF,719000,388200,115,86,72,CD_M20250140806,86,0,2,0,17,31,12,West Coast Eagles,Optus Stadium,L,0.285607,0,0,0,0.79,0.1,0,0,9928.1245903607,79,5069.33636219184,64,Richmond,72.4205254936147,76.578071026274,Melbourne,home
2025,8,CD_I999827,Zac Fisher,100,NTH,DEF,767000,458000,,,,,,,,,,,,,,,0.112544,0,0,0,0.23,0,0,0,9928.1245903607,124,5069.33636219184,141,,77.2552754570271,90.3471317105448,,
2025,8,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,720000,373300,99,120,128,CD_M20250140808,83,0,0,0,0,25,8,Hawthorn,MCG,W,1.46307,0,0,0,3.96,0,0,0,9928.1245903607,40,5069.33636219184,25,Melbourne,72.5212494511858,73.6388302784855,Richmond,home
2025,8,CD_I1008436,Kieren Briggs,1010,GWS,RUC,697000,372700,83,83,71,CD_M20250140807,66,17,0,65,0,26,15,GWS GIANTS,SCG,L,0.563781,0,0,0,3.46,0.8,0,0,9928.1245903607,91,5069.33636219184,83,Geelong Cats,70.2045984270507,73.5204715906551,Sydney Swans,away
2025,8,CD_I290799,Tom Liberatore,140,WBD,MID,973000,564500,105,73,52,CD_M20250140803,81,21,0,72,0,29,10,Western Bulldogs,Mars Stadium,W,9.65541,6.3,8,20,9.23,6.5,7,10,9928.1245903607,133,5069.33636219184,136,Gold Coast SUNS,98.0044107166719,111.355798800442,Port Adelaide,home
2025,8,CD_I998215,Will Setterfield,50,ESS,MID,897000,451000,97,117,112,CD_M20250140801,81,17,0,77,0,22,7,Essendon,Marvel Stadium,W,0.460262,0,0,0,1.53,0.4,0,0,9928.1245903607,79,5069.33636219184,106,Sydney Swans,90.3493899412689,88.9662803525234,North Melbourne,home
2025,8,CD_I295518,Sam Docherty,30,CAR,MID,767000,390100,93,40,42,CD_M20250140804,76,0,0,0,0,25,14,Carlton,Adelaide Oval,L,0.290384,0,0,0,1.4,0,0,0,9928.1245903607,86,5069.33636219184,124,St Kilda,77.2552754570271,76.9528735377369,Adelaide Crows,away
2025,8,CD_I294674,Nick Vlastuin,120,RIC,DEF,829000,512800,103,89,79,CD_M20250140808,86,0,6,0,46,25,13,Richmond,MCG,L,1.07182,0,0,0,1.11,0,0,0,9928.1245903607,72,5069.33636219184,135,West Coast Eagles,83.5001608264347,101.157225199055,Hawthorn,away
2025,8,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,0.336039,0,0,0,0.26,0,0,0,9928.1245903607,48,5069.33636219184,39,,48.4482235916949,37.8353272097871,,
2025,8,CD_I297354,Karl Amon,80,HAW,DEF,884000,515700,,,,,,,,,,,,,,,3.15972,0.4,0,0,3.58,0.9,3,0,9928.1245903607,102,5069.33636219184,61,,89.0399784928447,101.729292190236,,
2025,8,CD_I993903,Jacob Hopper,120,RIC,MID,853000,494300,105,99,86,CD_M20250140808,87,23,0,92,0,25,13,Richmond,MCG,L,0.56909,0,0,0,0.57,0,0,0,9928.1245903607,87,5069.33636219184,109,West Coast Eagles,85.9175358081409,97.5078323242845,Hawthorn,away
2025,8,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,845000,402300,113,69,58,CD_M20250140807,91,0,0,0,0,26,13,Sydney Swans,SCG,W,0.809573,0,0,0,4.51,0,0,0,9928.1245903607,99,5069.33636219184,92,Essendon,85.1117441475722,79.3595001902886,GWS GIANTS,home
2025,8,CD_I1006314,Dylan Moore,80,HAW,FWD,717000,399100,78,39,42,CD_M20250140808,65,2,0,8,0,25,8,Hawthorn,MCG,W,6.48242,0.5,0,0,17.8,1.6,1,0,9928.1245903607,95,5069.33636219184,89,Melbourne,72.2190775784725,78.7282538551931,Richmond,home
2025,8,CD_I297566,James Sicily,80,HAW,DEF,846000,465500,101,111,103,CD_M20250140808,84,0,5,0,62,25,8,Hawthorn,MCG,W,6.69636,0.4,0,0,10.4,1.2,3,0,9928.1245903607,72,5069.33636219184,89,Melbourne,85.2124681051433,91.8266153084249,Richmond,home
2025,8,CD_I990291,Darcy Cameron,40,COL,RUC,1032000,554800,109,128,140,CD_M20250140805,84,23,0,79,0,29,11,Collingwood,MCG,L,7.2113,0.2,0,0,7.32,1.4,1,0,9928.1245903607,86,5069.33636219184,75,Fremantle,103.947124213366,109.442333347184,Geelong Cats,home
2025,8,CD_I998145,Sean Darcy,60,FRE,RUC,706000,471200,81,72,75,CD_M20250140802,68,16,0,70,0,23,10,Fremantle,Marvel Stadium,L,0.213409,0,0,0,0.92,0,0,0,9928.1245903607,77,5069.33636219184,108,Collingwood,71.1111140451905,92.9510228428138,St Kilda,away
2025,8,CD_I1012210,Matt Roberts,160,SYD,DEF,898000,500600,110,82,86,CD_M20250140807,88,0,8,0,62,26,13,Sydney Swans,SCG,W,34.0307,78.3,87,80,42.01,88.5,86,90,9928.1245903607,79,5069.33636219184,97,Essendon,90.45011389884,98.7505985465038,GWS GIANTS,home
