Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,Opposition,home_status,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at
2025,10,CD_I1009199,Noah Anderson,1000,GCS,MID,949000,544400,116,152,116,CD_M20250141001,88,30,0,86,0,35,6,Gold Coast Suns,Hawthorn,home,TIO Stadium,W,8.34675,10.4,10,10,4.04,2,0,0,9887.94100889329,98,5049.95419394135,75,St Kilda,95.9754916768275,107.802958025469
2025,10,CD_I290528,Max Gawn,90,MEL,RUC,1204000,744800,111,119,117,CD_M20250141008,87,26,0,84,0,31,10,Melbourne,Brisbane Lions,away,Gabba,W,29.7097,67.3,81,60,31.38,64.4,76,70,9887.94100889329,113,5049.95419394135,181,Sydney Swans,121.764480483562,147.486486292008
2025,10,CD_I1023518,Harry Sheezel,100,NTH,DEF/MID,1059000,556900,109,77,102,CD_M20250141007,83,8,0,30,0,27,8,North Melbourne,Richmond,away,MCG,W,61.0814,91.2,92,100,60.26,80.6,88,100,9887.94100889329,105,5049.95419394135,153,Collingwood,107.100153515027,110.278228002174
2025,10,CD_I261224,Dayne Zorko,20,BRL,DEF,1063000,551300,105,99,109,CD_M20250141008,82,0,5,0,36,31,14,Brisbane Lions,Melbourne,home,Gabba,L,26.3828,52.9,61,50,18.92,29.7,31,20,9887.94100889329,88,5049.95419394135,63,Hawthorn,107.504686672779,109.16930705261
2025,10,CD_I990704,Patrick Cripps,30,CAR,MID,961000,524800,109,108,104,CD_M20250141002,87,22,0,96,0,23,12,Carlton,Sydney Swans,away,SCG,L,11.8405,1.7,2,0,6.44,0.2,1,0,9887.94100889329,79,5049.95419394135,102,GWS Giants,97.1890911500856,103.921734701995
2025,10,CD_I296205,Jack Steele,130,STK,MID,965000,508500,107,92,105,CD_M20250141009,83,20,0,62,0,32,12,St Kilda,West Coast Eagles,away,Optus Stadium,L,0.924561,0.7,2,0,1.58,3.2,3,0,9887.94100889329,80,5049.95419394135,99,Gold Coast Suns,97.5936243078383,100.693982652371
2025,10,CD_I992016,Zach Merrett,50,ESS,MID,1008000,572900,106,65,54,CD_M20250141006,88,21,0,81,0,26,18,Essendon,Western Bulldogs,away,Marvel Stadium,L,15.9404,15,15,0,17.72,7.8,7,0,9887.94100889329,147,5049.95419394135,199,Richmond,101.94235575368,113.446573572357
2025,10,CD_I291790,Adam Treloar,140,WBD,MID,1112000,628200,,,,,,,,,,,,,,,,,0.163621,0,0,0,0.82,0,0,0,9887.94100889329,130,5049.95419394135,160,,112.46021785525,124.397167949301
2025,10,CD_I1012013,Nic Martin,50,ESS,DEF/FWD,1007000,530400,108,95,105,CD_M20250141006,90,1,0,4,0,26,18,Essendon,Western Bulldogs,away,Marvel Stadium,L,6.935,5.2,5,0,11.03,0,0,0,9887.94100889329,91,5049.95419394135,75,Richmond,101.841222464242,105.030655651559
2025,10,CD_I993834,Josh Dunkley,20,BRL,MID,1062000,555600,104,110,94,CD_M20250141008,81,24,0,77,0,31,14,Brisbane Lions,Melbourne,home,Gabba,L,15.5786,31.5,32,50,13.34,25.2,29,30,9887.94100889329,115,5049.95419394135,81,Hawthorn,107.403553383341,110.020799924597
2025,10,CD_I1015507,Nasiah Wanganeen-Milera,130,STK,DEF,1021000,524500,105,63,76,CD_M20250141009,82,13,2,41,17,32,12,St Kilda,West Coast Eagles,away,Optus Stadium,L,17.3983,19.7,19,0,21.29,50.5,49,60,9887.94100889329,117,5049.95419394135,146,Gold Coast Suns,103.257088516376,103.862328222554
2025,10,CD_I297401,Matt Crouch,10,ADE,MID,870000,460600,,,,,,,,,,,,,,,,,0.158901,0,0,0,0.24,0,0,0,9887.94100889329,127,5049.95419394135,99,,87.9859618112118,91.2087481016366
2025,10,CD_I1020895,Jai Newcombe,80,HAW,MID,985000,534500,111,121,123,CD_M20250141001,83,28,0,80,0,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,4.83467,3.2,3,0,8.62,4.7,5,0,9887.94100889329,101,5049.95419394135,140,Brisbane Lions,99.6162900966018,105.842544203918
2025,10,CD_I992242,Jordan Dawson,10,ADE,MID,1082000,546800,109,132,138,CD_M20250141003,89,19,0,79,0,24,12,Adelaide,Collingwood,away,MCG,L,15.5277,36.1,30,40,36.73,79.6,81,70,9887.94100889329,102,5049.95419394135,115,West Coast Eagles,109.426219172105,108.278209860996
2025,10,CD_I1009208,Matt Rowell,1000,GCS,MID,808000,464800,115,124,99,CD_M20250141001,86,32,0,91,0,35,6,Gold Coast Suns,Hawthorn,home,TIO Stadium,W,13.1169,6.7,2,0,3.27,0.1,0,0,9887.94100889329,95,5049.95419394135,72,St Kilda,81.7156978660449,92.0404388138096
2025,10,CD_I1009420,Caleb Serong,60,FRE,MID,884000,529500,107,117,108,CD_M20250141005,84,21,0,84,0,25,13,Fremantle,GWS Giants,away,ENGIE Stadium,W,25.1509,13.8,10,0,9.73,4.3,5,0,9887.94100889329,86,5049.95419394135,94,Port Adelaide,89.4018278633462,104.852436213236
2025,10,CD_I293535,Lachie Neale,20,BRL,MID,935000,571600,108,116,101,CD_M20250141008,84,24,0,77,0,31,14,Brisbane Lions,Melbourne,home,Gabba,L,28.1286,46.8,43,50,6.67,4.3,3,10,9887.94100889329,103,5049.95419394135,143,Hawthorn,94.5596256246931,113.18914549478
2025,10,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,608000,309700,109,129,111,CD_M20250141007,82,2,1,7,12,27,8,North Melbourne,Richmond,away,MCG,W,2.12707,0,0,0,2.65,0,0,0,9887.94100889329,38,5049.95419394135,14,Collingwood,61.4890399784101,61.3272889428503
2025,10,CD_I998172,Tim Taranto,120,RIC,MID,956000,529500,112,111,93,CD_M20250141007,85,22,0,81,0,27,6,Richmond,North Melbourne,home,MCG,L,0.993261,0.4,1,0,3.58,7.5,9,10,9887.94100889329,100,5049.95419394135,96,Essendon,96.6834247028948,104.852436213236
2025,10,CD_I297523,Reilly O'Brien,10,ADE,RUC,867000,476100,106,119,87,CD_M20250141003,86,22,0,92,0,24,12,Adelaide,Collingwood,away,MCG,L,0.979102,0,0,0,1.63,0.1,0,0,9887.94100889329,77,5049.95419394135,64,West Coast Eagles,87.6825619428972,94.2780828727512
2025,10,CD_I293957,Brodie Grundy,160,SYD,RUC,874000,509000,100,135,111,CD_M20250141002,80,22,0,96,0,23,8,Sydney Swans,Carlton,home,SCG,W,1.52503,0.1,0,0,4.49,0.1,0,0,9887.94100889329,73,5049.95419394135,46,Melbourne,88.3904949689645,100.79299345144
2025,10,CD_I1006121,Zak Butters,110,PTA,MID,1022000,633300,107,53,46,CD_M20250141004,85,20,0,80,0,25,13,Port Adelaide,Geelong Cats,home,Adelaide Oval,L,5.9559,2.2,2,0,4.66,1.9,1,10,9887.94100889329,149,5049.95419394135,206,Fremantle,103.358221805814,125.407078099797
2025,10,CD_I297373,Marcus Bontempelli,140,WBD,MID,1072000,665600,94,140,101,CD_M20250141006,78,15,0,58,0,26,6,Western Bulldogs,Essendon,home,Marvel Stadium,W,14.761,5.9,4,0,8.34,4.1,0,0,9887.94100889329,116,5049.95419394135,156,Geelong Cats,108.414886277723,131.803175719603
2025,10,CD_I291856,Tom Mitchell,40,COL,MID,829000,395200,,,,,,,,,,,,,,,,,0.132155,0,0,0,0.08,0,0,0,9887.94100889329,84,5049.95419394135,80,,83.8394969442466,78.2581355835145
2025,10,CD_I1005054,Josh Daicos,40,COL,MID/DEF,916000,508100,106,116,82,CD_M20250141003,86,0,0,0,0,24,8,Collingwood,Adelaide,home,MCG,W,4.58243,2.2,3,0,8.51,8.3,6,0,9887.94100889329,106,5049.95419394135,96,North Melbourne,92.6380931253678,100.614774013117
2025,10,CD_I994389,Jack Sinclair,130,STK,DEF/MID,953000,539600,114,131,139,CD_M20250141009,89,11,7,34,58,32,12,St Kilda,West Coast Eagles,away,Optus Stadium,L,32.8547,77.7,81,100,15.87,32,37,60,9887.94100889329,78,5049.95419394135,66,Gold Coast Suns,96.3800248345802,106.852454354414
2025,10,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,885000,508900,117,117,98,CD_M20250141007,88,16,0,59,0,27,8,North Melbourne,Richmond,away,MCG,W,4.65532,3.2,1,0,1.73,0.1,1,0,9887.94100889329,80,5049.95419394135,88,Collingwood,89.5029611527844,100.773191291626
2025,10,CD_I298174,Toby Nankervis,120,RIC,RUC,921000,496400,113,128,150,CD_M20250141007,86,26,0,96,0,27,6,Richmond,North Melbourne,home,MCG,L,2.1407,0.2,0,0,2.75,0.2,0,0,9887.94100889329,52,5049.95419394135,83,Essendon,93.1437595725587,98.2979213149206
2025,10,CD_I1004592,Tim English,140,WBD,RUC,1089000,577300,98,122,102,CD_M20250141006,81,20,0,77,0,26,6,Western Bulldogs,Essendon,home,Marvel Stadium,W,6.39064,0.5,0,0,8.79,4.8,5,0,9887.94100889329,111,5049.95419394135,133,Geelong Cats,110.134152198172,114.317868604157
2025,10,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,746000,419700,103,48,47,CD_M20250141001,78,1,0,3,0,35,6,Gold Coast Suns,Hawthorn,home,TIO Stadium,W,2.01799,0,0,0,3.27,0,0,0,9887.94100889329,113,5049.95419394135,135,St Kilda,75.4454339208781,83.1096647378569
2025,10,CD_I1005521,Oscar McInerney,20,BRL,RUC,757000,436500,,,,,,,,,,,,,,,,,1.08084,0,0,0,1.69,0,0,0,9887.94100889329,102,5049.95419394135,142,,76.557900104698,86.4364275865488
2025,10,CD_I293222,Rory Laird,10,ADE,MID/DEF,876000,495200,96,117,95,CD_M20250141003,78,0,0,0,0,24,12,Adelaide,Collingwood,away,MCG,L,1.15269,0.4,0,0,1.32,0.5,0,0,9887.94100889329,92,5049.95419394135,86,West Coast Eagles,88.5927615478408,98.0602953971569
2025,10,CD_I291975,Jarrod Witts,1000,GCS,RUC,852000,476400,101,112,89,CD_M20250141001,76,28,0,80,0,35,6,Gold Coast Suns,Hawthorn,home,TIO Stadium,W,2.2094,0.1,0,0,1.69,0,0,0,9887.94100889329,95,5049.95419394135,94,St Kilda,86.1655626013246,94.3374893521921
2025,10,CD_I294036,George Hewett,30,CAR,MID,998000,587500,103,119,94,CD_M20250141002,83,19,0,83,0,23,12,Carlton,Sydney Swans,away,SCG,L,6.01149,1.7,5,10,6.45,2.1,1,0,9887.94100889329,128,5049.95419394135,130,GWS Giants,100.931022859298,116.337688905149
2025,10,CD_I1000980,Lloyd Meek,80,HAW,RUC,922000,545700,,,,,,,,,,,,,,,,,4.6291,0,0,0,6.02,0,0,0,9887.94100889329,129,5049.95419394135,208,,93.2448928619968,108.060386103046
2025,10,CD_I1000978,Hugh McCluggage,20,BRL,MID,1010000,589400,108,103,105,CD_M20250141008,84,21,0,68,0,31,14,Brisbane Lions,Melbourne,home,Gabba,L,6.51074,1.9,1,0,2.3,1,1,0,9887.94100889329,93,5049.95419394135,127,Hawthorn,102.144622332556,116.713929941608
2025,10,CD_I298539,Isaac Heeney,160,SYD,MID,888000,517300,107,138,122,CD_M20250141002,86,20,0,87,0,23,8,Sydney Swans,Carlton,home,SCG,W,5.72095,0.8,0,0,8.42,3,2,0,9887.94100889329,74,5049.95419394135,79,Melbourne,89.8063610210989,102.436572715972
2025,10,CD_I992049,Jayden Short,120,RIC,DEF,872000,434500,,,,,,,,,,,,,,,,,8.01794,0.6,0,0,19.45,9.5,7,0,9887.94100889329,99,5049.95419394135,112,,88.1882283900881,86.040384390276
2025,10,CD_I298272,Touk Miller,1000,GCS,MID,926000,546600,101,99,92,CD_M20250141001,76,16,0,46,0,35,6,Gold Coast Suns,Hawthorn,home,TIO Stadium,W,2.66093,0.9,3,0,1.02,0.1,0,0,9887.94100889329,96,5049.95419394135,124,St Kilda,93.6494260197495,108.238605541369
2025,10,CD_I993817,Darcy Parish,50,ESS,MID,940000,481400,,,,,,,,,,,,,,,,,0.138448,0,0,0,0.12,0,0,0,9887.94100889329,95,5049.95419394135,97,,95.065292071884,95.3275973428742
2025,10,CD_I1006126,James Rowbottom,160,SYD,MID,847000,457900,96,79,72,CD_M20250141002,77,8,0,35,0,23,8,Sydney Swans,Carlton,home,SCG,W,0.254871,0,0,0,2,0,0,0,9887.94100889329,98,5049.95419394135,96,Melbourne,85.6598961541337,90.6740897866683
2025,10,CD_I1001026,Jordan Ridley,50,ESS,DEF,687000,463500,,,,,,,,,,,,,,,,,0.264835,0,0,0,0.38,0,0,0,9887.94100889329,99,5049.95419394135,145,,69.4785698440258,91.7830107362322
2025,10,CD_I992330,Jordon Sweet,110,PTA,RUC,795000,401300,,,,,,,,,,,,,,,,,0.91722,0,0,0,1.52,0,0,0,9887.94100889329,84,5049.95419394135,113,,80.4009651033487,79.4660673321467
2025,10,CD_I1006103,Jye Caldwell,50,ESS,MID,967000,450700,78,40,57,CD_M20250141006,65,13,0,50,0,26,18,Essendon,Western Bulldogs,away,Marvel Stadium,L,0.532291,0,0,0,0.82,0.1,1,10,9887.94100889329,145,5049.95419394135,167,Richmond,97.7958908867147,89.248334280086
2025,10,CD_I294318,Ollie Wines,110,PTA,MID,843000,450900,103,84,127,CD_M20250141004,82,14,0,56,0,25,13,Port Adelaide,Geelong Cats,home,Adelaide Oval,L,0.365,0,0,0,0.44,0,0,0,9887.94100889329,50,5049.95419394135,83,Fremantle,85.255362996381,89.2879385997133
2025,10,CD_I1012014,Chad Warner,160,SYD,MID/FWD,897000,539900,108,126,116,CD_M20250141002,87,14,0,61,0,23,8,Sydney Swans,Carlton,home,SCG,W,24.3627,57.4,62,50,11.54,22.6,24,20,9887.94100889329,71,5049.95419394135,102,Melbourne,90.7165606260425,106.911860833855
2025,10,CD_I291800,Tom Stewart,70,GEE,DEF,729000,436700,,,,,,,,,,,,,,,,,2.56863,0.1,1,0,2.44,0.1,0,0,9887.94100889329,105,5049.95419394135,128,,73.7261680004292,86.4760319061761
2025,10,CD_I291902,Jack Viney,90,MEL,MID,837000,436700,,,,,,,,,,,,,,,,,0.357133,0.1,0,0,0.33,0,0,0,9887.94100889329,52,5049.95419394135,69,,84.648563259752,86.4760319061761
2025,10,CD_I1006152,Jordan Clark,60,FRE,DEF,911000,521700,115,109,83,CD_M20250141005,90,0,4,0,31,25,13,Fremantle,GWS Giants,away,ENGIE Stadium,W,11.2043,48.2,52,90,4.29,3.7,3,0,9887.94100889329,85,5049.95419394135,55,Port Adelaide,92.1324266781769,103.307867747772
2025,10,CD_I994295,Dan Houston,40,COL,DEF,738000,441900,97,94,76,CD_M20250141003,79,0,2,0,25,24,8,Collingwood,Adelaide,home,MCG,W,6.44518,0.2,0,0,3.34,0,0,0,9887.94100889329,89,5049.95419394135,105,North Melbourne,74.6363676053727,87.5057442164855
2025,10,CD_I298210,Christian Petracca,90,MEL,MID/FWD,985000,544000,112,94,84,CD_M20250141008,87,29,0,94,0,31,10,Melbourne,Brisbane Lions,away,Gabba,W,31.111,88.2,89,80,31.13,86.1,82,80,9887.94100889329,105,5049.95419394135,130,Sydney Swans,99.6162900966018,107.723749386214
2025,10,CD_I1001299,Connor Rozee,110,PTA,MID,1048000,528900,107,91,109,CD_M20250141004,85,7,3,28,23,25,13,Port Adelaide,Geelong Cats,home,Adelaide Oval,L,29.8246,74,79,80,37.68,92.1,95,100,9887.94100889329,101,5049.95419394135,89,Fremantle,105.987687331207,104.733623254354
2025,10,CD_I996708,Bailey Dale,140,WBD,DEF,949000,539000,101,144,154,CD_M20250141006,84,0,6,0,100,26,6,Western Bulldogs,Essendon,home,Marvel Stadium,W,16.8304,34.4,30,10,3.29,5.6,5,0,9887.94100889329,49,5049.95419394135,49,Geelong Cats,95.9754916768275,106.733641395532
2025,10,CD_I1023517,Will Ashcroft,20,BRL,MID,938000,518900,110,108,93,CD_M20250141008,86,17,0,55,0,31,14,Brisbane Lions,Melbourne,home,Gabba,L,19.5264,26.2,30,50,19.83,28.2,25,40,9887.94100889329,81,5049.95419394135,106,Hawthorn,94.8630254930076,102.75340727299
2025,10,CD_I996701,Clayton Oliver,90,MEL,MID,841000,452800,109,99,82,CD_M20250141008,85,25,0,81,0,31,10,Melbourne,Brisbane Lions,away,Gabba,W,17.9679,4.5,3,0,19.02,4.3,3,0,9887.94100889329,114,5049.95419394135,106,Sydney Swans,85.0530964175047,89.6641796361725
2025,10,CD_I1009256,Hayden Young,60,FRE,MID,858000,489600,,,,,,,,,,,,,,,,,0.169914,0,0,0,0.47,0,0,0,9887.94100889329,131,5049.95419394135,139,,86.7723623379537,96.9513744475929
2025,10,CD_I296347,Josh Kelly,1010,GWS,MID,907000,501600,,,,,,,,,,,,,,,,,0.379684,0,0,0,1.83,0,0,0,9887.94100889329,113,5049.95419394135,139,,91.7278935204242,99.32763362523
2025,10,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,,,0.0781393,0,0,0,0.09,0,0,0,9887.94100889329,121,5049.95419394135,130,,66.3434378714424,64.3570193943376
2025,10,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,,,0.0471983,0,0,0,0.16,0,0,0,9887.94100889329,94,5049.95419394135,114,,94.3573590458167,111.822796467638
2025,10,CD_I997078,Mason Redman,50,ESS,DEF,813000,483700,111,100,94,CD_M20250141006,92,0,6,0,33,26,18,Essendon,Western Bulldogs,away,Marvel Stadium,L,0.50135,0,0,0,0.64,0.1,0,0,9887.94100889329,59,5049.95419394135,66,Richmond,82.2213643132358,95.783047018588
2025,10,CD_I295898,Tim Kelly,150,WCE,MID,631000,363600,109,62,50,CD_M20250141009,86,6,0,19,0,32,8,West Coast Eagles,St Kilda,home,Optus Stadium,W,0.169914,0,0,0,0.42,0,0,0,9887.94100889329,85,5049.95419394135,88,Adelaide,63.8151056354881,72.0006530824035
2025,10,CD_I1015889,Max Holmes,70,GEE,DEF/MID,896000,502000,102,76,83,CD_M20250141004,81,16,2,64,22,25,9,Geelong Cats,Port Adelaide,away,Adelaide Oval,W,33.5511,34.2,32,40,20.77,27.8,31,50,9887.94100889329,90,5049.95419394135,88,Western Bulldogs,90.6154273366043,99.4068422644845
2025,10,CD_I298268,Liam Duggan,150,WCE,DEF,717000,386000,109,98,83,CD_M20250141009,85,0,1,0,12,32,8,West Coast Eagles,St Kilda,home,Optus Stadium,W,0.285287,0,0,0,0.79,0,0,0,9887.94100889329,67,5049.95419394135,80,Adelaide,72.5125685271711,76.4363368806594
2025,10,CD_I999827,Zac Fisher,100,NTH,DEF,767000,458000,,,,,,,,,,,,,,,,,0.110654,0,0,0,0.23,0,0,0,9887.94100889329,125,5049.95419394135,142,,77.5692329990798,90.6938919464819
2025,10,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,765000,416000,106,50,49,CD_M20250141001,80,0,0,0,0,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,1.86853,0,0,0,4.23,0,0,0,9887.94100889329,74,5049.95419394135,101,Brisbane Lions,77.3669664202035,82.3769848247521
2025,10,CD_I1008436,Kieren Briggs,1010,GWS,RUC,676000,377700,84,117,85,CD_M20250141005,67,17,0,68,0,25,17,GWS Giants,Fremantle,home,ENGIE Stadium,L,0.61148,0,0,0,3.12,0.2,0,0,9887.94100889329,61,5049.95419394135,53,Carlton,68.3661036602059,74.7927576161271
2025,10,CD_I290799,Tom Liberatore,140,WBD,MID,992000,567500,97,140,108,CD_M20250141006,80,20,0,77,0,26,6,Western Bulldogs,Essendon,home,Marvel Stadium,W,10.2352,8.3,8,20,8.64,6.3,11,10,9887.94100889329,91,5049.95419394135,65,Geelong Cats,100.324223122669,112.37725694242
2025,10,CD_I998215,Will Setterfield,50,ESS,MID,960000,479200,95,93,97,CD_M20250141006,79,21,0,81,0,26,18,Essendon,Western Bulldogs,away,Marvel Stadium,L,0.701681,0.2,0,0,2.27,0.8,0,0,9887.94100889329,81,5049.95419394135,77,Richmond,97.0879578606475,94.8919498269741
2025,10,CD_I295518,Sam Docherty,30,CAR,MID,767000,390100,,,,,,,,,,,,,,,,,0.261164,0,0,0,1.15,0,0,0,9887.94100889329,87,5049.95419394135,125,,77.5692329990798,77.2482254330188
2025,10,CD_I294674,Nick Vlastuin,120,RIC,DEF,796000,470900,108,78,69,CD_M20250141007,81,0,3,0,50,27,6,Richmond,North Melbourne,home,MCG,L,1.02997,0,0,0,1.12,0,0,0,9887.94100889329,104,5049.95419394135,120,Essendon,80.5020983927868,93.2483705624418
2025,10,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,,,0.330388,0,0,0,0.25,0,0,0,9887.94100889329,49,5049.95419394135,39,,48.6451122197619,37.980542522566
2025,10,CD_I297354,Karl Amon,80,HAW,DEF,860000,518100,113,105,92,CD_M20250141001,85,0,4,0,50,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,2.94098,0.4,1,0,3.54,1.2,1,0,9887.94100889329,93,5049.95419394135,111,Brisbane Lions,86.97462891683,102.594989994481
2025,10,CD_I993903,Jacob Hopper,120,RIC,MID,825000,490200,116,95,88,CD_M20250141007,87,24,0,89,0,27,6,Richmond,North Melbourne,home,MCG,L,0.585783,0,0,0,0.58,0,0,0,9887.94100889329,91,5049.95419394135,98,Essendon,83.4349637864939,97.0701874064747
2025,10,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,811000,398800,111,96,90,CD_M20250141002,88,0,0,0,0,23,8,Sydney Swans,Carlton,home,SCG,W,0.781393,0,0,0,4.37,0.1,0,0,9887.94100889329,88,5049.95419394135,64,Melbourne,82.0190977343595,78.9710133368056
2025,10,CD_I1006314,Dylan Moore,80,HAW,FWD,696000,375300,117,69,87,CD_M20250141001,88,10,0,29,0,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,5.73669,0.7,1,0,17.12,1.4,1,0,9887.94100889329,66,5049.95419394135,73,Brisbane Lions,70.3887694489694,74.3175057805997
2025,10,CD_I297566,James Sicily,80,HAW,DEF,851000,478200,129,50,57,CD_M20250141001,97,0,2,0,25,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,7.27011,0.7,0,0,10.59,1,2,0,9887.94100889329,98,5049.95419394135,113,Brisbane Lions,86.0644293118864,94.6939282288377
2025,10,CD_I990291,Darcy Cameron,40,COL,RUC,1051000,575200,101,107,83,CD_M20250141003,83,21,0,88,0,24,8,Collingwood,Adelaide,home,MCG,W,9.70606,0.9,1,10,9.05,1.5,1,0,9887.94100889329,108,5049.95419394135,122,North Melbourne,106.291087199521,113.902023248071
2025,10,CD_I998145,Sean Darcy,60,FRE,RUC,675000,447500,,,,,,,,,,,,,,,,,0.197708,0,0,0,0.74,0,0,0,9887.94100889329,88,5049.95419394135,140,,68.2649703707677,88.6146651660495
2025,10,CD_I1012210,Matt Roberts,160,SYD,DEF,903000,466100,109,84,73,CD_M20250141002,87,0,3,0,38,23,8,Sydney Swans,Carlton,home,SCG,W,32.3596,74.4,78,80,41.6,90.4,88,90,9887.94100889329,102,5049.95419394135,121,Melbourne,91.3233603626715,92.2978668913869
2025,10,CD_I1002222,James Worpel,80,HAW,MID,806000,471800,103,65,72,CD_M20250141001,78,27,0,77,0,35,8,Hawthorn,Gold Coast Suns,away,TIO Stadium,L,0.415345,0.1,0,0,2.53,1.6,2,0,9887.94100889329,81,5049.95419394135,93,Brisbane Lions,81.5134312871686,93.4265900007646
2025,10,CD_I1000972,Willem Drew,110,PTA,MID,730000,422300,106,74,58,CD_M20250141004,84,15,0,60,0,25,13,Port Adelaide,Geelong Cats,home,Adelaide Oval,L,0.219734,0,0,0,0.3,0,0,0,9887.94100889329,83,5049.95419394135,93,Fremantle,73.8273012898673,83.6245208930116
2025,10,CD_I296294,Blake Acres,30,CAR,MID,749000,362000,,,,,,,,,,,,,,,,,0.31046,0,0,0,0.5,0,0,0,9887.94100889329,98,5049.95419394135,102,,75.7488337891927,71.6838185253853
