Season,Round,player_id,Player,squad_id,Team,Position,af_cost,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,Opposition,home_status,venue.name,result,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,af_be,sc_magic_number,sc_be,next_opp,af_priced_at,sc_priced_at
2025,12,CD_I990704,Patrick Cripps,30,CAR,MID,976000,528900,,,,,,,,,,,,,,,,,11.4486,2.3,1,0,6.16,0.4,0,0,9822.09450724358,93,5030.68595695122,95,,99.367807882547,105.134767808192
2025,12,CD_I296205,Jack Steele,130,STK,MID,1021000,534600,100,117,105,CD_M20250141206,83,20,0,87,0,23,21,St Kilda,Melbourne,away,TIO Traeger Park,W,1.1643,1.3,1,0,2.65,5.2,4,0,9822.09450724358,88,5030.68595695122,71,,103.949315418115,106.267814086329
2025,12,CD_I992016,Zach Merrett,50,ESS,MID,998000,546100,112,93,94,CD_M20250141201,93,4,7,14,58,28,12,Essendon,Brisbane Lions,away,Gabba,L,22.1736,38.1,36,20,24.43,49.7,52,40,9822.09450724358,103,5030.68595695122,77,Carlton,101.607656011047,108.553784647483
2025,12,CD_I291790,Adam Treloar,140,WBD,MID,1112000,628200,,,,,,,,,,,,,,,,,0.16113,0,0,0,0.81,0,0,0,9822.09450724358,132,5030.68595695122,161,,113.21414176782,124.873626653633
2025,12,CD_I1012013,Nic Martin,50,ESS,DEF/FWD,1111000,589300,109,128,116,CD_M20250141201,90,19,0,68,0,28,12,Essendon,Brisbane Lions,away,Gabba,L,12.2449,23.6,22,20,29.17,86.3,87,90,9822.09450724358,77,5030.68595695122,60,Carlton,113.112330489252,117.141082755469
2025,12,CD_I993834,Josh Dunkley,20,BRL,MID,1005000,535700,93,72,82,CD_M20250141201,77,22,0,79,0,28,6,Brisbane Lions,Essendon,home,Gabba,W,17.1817,31.5,35,20,15.32,21.5,20,30,9822.09450724358,126,5030.68595695122,152,Adelaide,102.320334961024,106.486472140005
2025,12,CD_I1015507,Nasiah Wanganeen-Milera,130,STK,DEF,1044000,507100,82,100,117,CD_M20250141206,69,0,8,0,38,23,21,St Kilda,Melbourne,away,TIO Traeger Park,W,21.8752,34,33,40,23.55,63.2,71,70,9822.09450724358,93,5030.68595695122,76,,106.290974825183,100.80136274444
2025,12,CD_I297401,Matt Crouch,10,ADE,MID,870000,460600,,,,,,,,,,,,,,,,,0.149175,0,0,0,0.24,0,0,0,9822.09450724358,129,5030.68595695122,100,,88.5758123543196,91.5580904754271
2025,12,CD_I1020895,Jai Newcombe,80,HAW,MID,924000,496800,98,79,63,CD_M20250141202,80,22,0,79,0,28,11,Hawthorn,Collingwood,away,MCG,L,5.0756,3.1,1,0,8.8,3.6,2,0,9822.09450724358,121,5030.68595695122,138,Western Bulldogs,94.0736213970015,98.7539282418414
2025,12,CD_I992242,Jordan Dawson,10,ADE,MID,1103000,578600,103,112,86,CD_M20250141205,77,18,0,60,0,30,11,Adelaide,Sydney Swans,away,SCG,W,21.3498,53.8,53,50,41.91,83.9,82,90,9822.09450724358,114,5030.68595695122,95,Brisbane Lions,112.297840260706,115.014136233352
2025,12,CD_I1009208,Matt Rowell,1000,GCS,MID,881000,519400,108,121,117,CD_M20250141203,84,22,0,92,0,24,9,Gold Coast Suns,Fremantle,home,People First Stadium,L,16.9327,21.6,27,20,4.43,1,0,0,9822.09450724358,47,5030.68595695122,68,Geelong Cats,89.6957364185696,103.246357344631
2025,12,CD_I1009420,Caleb Serong,60,FRE,MID,913000,535700,116,97,111,CD_M20250141203,90,20,0,83,0,24,10,Fremantle,Gold Coast Suns,away,People First Stadium,W,26.9919,25,26,20,11.64,10.1,10,10,9822.09450724358,70,5030.68595695122,115,,92.9536973327514,106.486472140005
2025,12,CD_I293535,Lachie Neale,20,BRL,MID,936000,574300,101,89,81,CD_M20250141201,84,22,0,79,0,28,6,Brisbane Lions,Essendon,home,Gabba,W,29.833,51.4,46,60,7.29,4.3,2,10,9822.09450724358,96,5030.68595695122,110,Adelaide,95.2953567398197,114.15938202353
2025,12,CD_I1024272,Colby McKercher,100,NTH,DEF/MID,608000,331100,,,,,,,,,,,,,,,,,2.84577,0.1,0,0,2.77,0,0,0,9822.09450724358,60,5030.68595695122,5,,61.9012573694555,65.816074156348
2025,12,CD_I998172,Tim Taranto,120,RIC,MID,945000,524900,111,87,89,CD_M20250141204,87,22,0,88,0,25,8,Richmond,GWS Giants,away,ENGIE Stadium,L,1.07905,0.5,2,0,3.63,7,10,10,9822.09450724358,101,5030.68595695122,123,Sydney Swans,96.2116582469333,104.339647613008
2025,12,CD_I297523,Reilly O'Brien,10,ADE,RUC,930000,543900,114,87,94,CD_M20250141205,85,25,0,83,0,30,11,Adelaide,Sydney Swans,away,SCG,W,1.67939,0.1,0,0,1.92,0,0,0,9822.09450724358,73,5030.68595695122,76,Brisbane Lions,94.6844890684106,108.116468540132
2025,12,CD_I293957,Brodie Grundy,160,SYD,RUC,980000,573600,104,161,124,CD_M20250141205,78,21,0,70,0,30,5,Sydney Swans,Adelaide,home,SCG,L,1.96943,0.2,1,0,5.37,0.1,0,0,9822.09450724358,52,5030.68595695122,72,Richmond,99.7750529968197,114.020235989372
2025,12,CD_I1006121,Zak Butters,110,PTA,MID,966000,585900,,,,,,,,,,,,,,,,,5.8168,1.1,2,0,4.36,0.8,1,0,9822.09450724358,140,5030.68595695122,196,,98.3496950968652,116.465230589563
2025,12,CD_I297373,Marcus Bontempelli,140,WBD,MID,1058000,643300,,,,,,,,,,,,,,,,,18.5206,6.6,6,10,11.06,2.6,0,0,9822.09450724358,114,5030.68595695122,137,,107.716332725138,127.875205390452
2025,12,CD_I291856,Tom Mitchell,40,COL,MID,829000,395200,,,,,,,,,,,,,,,,,0.133062,0,0,0,0.08,0,0,0,9822.09450724358,84,5030.68595695122,80,,84.401549933024,78.5578752841702
2025,12,CD_I1005054,Josh Daicos,40,COL,MID/DEF,906000,498700,108,81,100,CD_M20250141202,88,0,2,0,29,28,7,Collingwood,Hawthorn,home,MCG,W,5.43529,3.4,3,10,9.49,10.3,8,0,9822.09450724358,89,5030.68595695122,126,Melbourne,92.2410183827742,99.1316103345538
2025,12,CD_I994389,Jack Sinclair,130,STK,DEF/MID,1014000,593000,101,113,112,CD_M20250141206,84,1,9,4,43,23,21,St Kilda,Melbourne,away,TIO Traeger Park,W,44.0577,90.8,95,80,25.94,66.3,75,70,9822.09450724358,74,5030.68595695122,98,,103.236636468138,117.876568936014
2025,12,CD_I1002267,Luke Davies-Uniacke,100,NTH,MID,896000,507000,,,,,,,,,,,,,,,,,4.4893,2.7,0,0,1.67,0,0,0,9822.09450724358,81,5030.68595695122,100,,91.2229055970923,100.78148473956
2025,12,CD_I298174,Toby Nankervis,120,RIC,RUC,959000,521900,104,142,104,CD_M20250141204,82,21,0,84,0,25,8,Richmond,GWS Giants,away,ENGIE Stadium,L,1.88782,0,0,0,2.38,0.3,0,0,9822.09450724358,66,5030.68595695122,41,Sydney Swans,97.6370161468879,103.74330746662
2025,12,CD_I1004592,Tim English,140,WBD,RUC,1073000,557400,,,,,,,,,,,,,,,,,5.717,0.5,0,0,8.16,3.9,4,0,9822.09450724358,125,5030.68595695122,121,,109.243501903661,110.799999198878
2025,12,CD_I1009260,Sam Flanders,1000,GCS,DEF/MID,695000,394000,103,90,75,CD_M20250141203,80,1,0,4,0,24,9,Gold Coast Suns,Fremantle,home,People First Stadium,L,2.14407,0,0,0,3.4,0,0,0,9822.09450724358,78,5030.68595695122,56,Geelong Cats,70.7588386048875,78.319339225615
2025,12,CD_I1005521,Oscar McInerney,20,BRL,RUC,757000,436500,,,,,,,,,,,,,,,,,0.822284,0,0,0,1.28,0,0,0,9822.09450724358,104,5030.68595695122,143,,77.0711378761148,86.767491299444
2025,12,CD_I293222,Rory Laird,10,ADE,MID/DEF,888000,499100,,,,,,,,,,,,,,,,,1.74592,0.7,1,0,1.45,0.3,0,0,9822.09450724358,81,5030.68595695122,85,,90.4084153685469,99.2111223540722
2025,12,CD_I291975,Jarrod Witts,1000,GCS,RUC,858000,498100,91,71,86,CD_M20250141203,71,20,0,83,0,24,9,Gold Coast Suns,Fremantle,home,People First Stadium,L,3.01573,0.5,0,0,1.89,0,0,0,9822.09450724358,81,5030.68595695122,99,Geelong Cats,87.3540770115014,99.0123423052762
2025,12,CD_I294036,George Hewett,30,CAR,MID,927000,557900,,,,,,,,,,,,,,,,,5.89944,1.6,2,10,4.08,0.2,0,0,9822.09450724358,144,5030.68595695122,150,,94.379055232706,110.899389223276
2025,12,CD_I1000980,Lloyd Meek,80,HAW,RUC,826000,437800,102,95,80,CD_M20250141202,84,22,0,79,0,28,11,Hawthorn,Collingwood,away,MCG,L,4.2476,0,0,0,5.69,0,0,0,9822.09450724358,115,5030.68595695122,110,Western Bulldogs,84.0961160973195,87.0259053628788
2025,12,CD_I1000978,Hugh McCluggage,20,BRL,MID,1037000,598500,102,159,152,CD_M20250141201,85,23,0,82,0,28,6,Brisbane Lions,Essendon,home,Gabba,W,7.67655,4.5,3,0,2.69,1.8,1,0,9822.09450724358,76,5030.68595695122,80,Adelaide,105.578295875206,118.969859204392
2025,12,CD_I298539,Isaac Heeney,160,SYD,MID,918000,536700,111,83,81,CD_M20250141205,83,23,0,77,0,30,5,Sydney Swans,Adelaide,home,SCG,L,8.31744,12.9,13,10,10.94,10,14,20,9822.09450724358,87,5030.68595695122,127,Richmond,93.4627537255924,106.685252188801
2025,12,CD_I992049,Jayden Short,120,RIC,DEF,872000,434500,,,,,,,,,,,,,,,,,5.35524,0,0,0,10.71,0.3,0,0,9822.09450724358,101,5030.68595695122,113,,88.7794349114559,86.369931201852
2025,12,CD_I298272,Touk Miller,1000,GCS,MID,915000,532900,104,90,75,CD_M20250141203,81,16,0,67,0,24,9,Gold Coast Suns,Fremantle,home,People First Stadium,L,3.11605,1.9,1,0,1.34,0.2,1,0,9822.09450724358,102,5030.68595695122,114,Geelong Cats,93.1573198898878,105.929888003376
2025,12,CD_I993817,Darcy Parish,50,ESS,MID,940000,481400,,,,,,,,,,,,,,,,,0.1393,0,0,0,0.12,0,0,0,9822.09450724358,96,5030.68595695122,98,,95.7026018540924,95.6927154903834
2025,12,CD_I1006126,James Rowbottom,160,SYD,MID,795000,417600,110,65,86,CD_M20250141205,82,16,0,53,0,30,5,Sydney Swans,Adelaide,home,SCG,L,0.25313,0,0,0,1.99,0,0,0,9822.09450724358,92,5030.68595695122,121,Richmond,80.9399664617058,83.0105483772
2025,12,CD_I1001026,Jordan Ridley,50,ESS,DEF,687000,463500,,,,,,,,,,,,,,,,,0.248972,0,0,0,0.36,0,0,0,9822.09450724358,101,5030.68595695122,146,,69.944348376342,92.1345526169354
2025,12,CD_I992330,Jordon Sweet,110,PTA,RUC,795000,401300,,,,,,,,,,,,,,,,,0.733922,0,0,0,1.3,0,0,0,9822.09450724358,86,5030.68595695122,114,,80.9399664617058,79.7704335818256
2025,12,CD_I1006103,Jye Caldwell,50,ESS,MID,956000,440500,96,123,128,CD_M20250141201,79,21,0,75,0,28,12,Essendon,Brisbane Lions,away,Gabba,L,1.29944,3.2,5,10,1.53,2.6,4,10,9822.09450724358,80,5030.68595695122,21,Carlton,97.3315823111833,87.5626114946279
2025,12,CD_I294318,Ollie Wines,110,PTA,MID,891000,458000,,,,,,,,,,,,,,,,,0.36852,0,0,0,0.87,0.2,1,0,9822.09450724358,54,5030.68595695122,89,,90.7138492042514,91.0412623485575
2025,12,CD_I1012014,Chad Warner,160,SYD,MID/FWD,926000,509800,113,58,74,CD_M20250141205,85,14,0,47,0,30,5,Sydney Swans,Adelaide,home,SCG,L,31.6184,62.9,63,70,25.12,58.6,60,20,9822.09450724358,93,5030.68595695122,162,Richmond,94.2772439541378,101.338068876189
2025,12,CD_I291800,Tom Stewart,70,GEE,DEF,714000,429800,102,103,73,CD_M20250141207,82,0,2,0,29,31,7,Geelong Cats,West Coast Eagles,away,Optus Stadium,W,4.47682,5.6,8,0,4.56,4.9,4,10,9822.09450724358,75,5030.68595695122,55,Gold Coast Suns,72.6932528976829,85.435664972511
2025,12,CD_I291902,Jack Viney,90,MEL,MID,837000,436700,,,,,,,,,,,,,,,,,0.326938,0,0,0,0.29,0,0,0,9822.09450724358,54,5030.68595695122,70,,85.2160401615695,86.8072473092032
2025,12,CD_I1006152,Jordan Clark,60,FRE,DEF,906000,543200,117,143,120,CD_M20250141203,91,0,4,0,40,24,10,Fremantle,Gold Coast Suns,away,People First Stadium,W,12.3836,55.1,58,80,4.33,4.1,2,0,9822.09450724358,79,5030.68595695122,95,,92.2410183827742,107.977322505975
2025,12,CD_I994295,Dan Houston,40,COL,DEF,719000,437100,96,108,81,CD_M20250141202,79,0,2,0,29,28,7,Collingwood,Hawthorn,home,MCG,W,6.55696,0.6,2,0,3.51,0.1,0,0,9822.09450724358,71,5030.68595695122,79,Melbourne,73.2023092905239,86.8867593287216
2025,12,CD_I298210,Christian Petracca,90,MEL,MID/FWD,953000,534200,105,88,75,CD_M20250141206,87,20,0,87,0,23,7,Melbourne,St Kilda,home,TIO Traeger Park,L,34.6898,89.6,93,100,34.21,85.2,91,90,9822.09450724358,117,5030.68595695122,106,Collingwood,97.0261484754788,106.188302066811
2025,12,CD_I1001299,Connor Rozee,110,PTA,MID/DEF,1048000,531100,,,,,,,,,,,,,,,,,29.334,67,65,50,37.49,88.8,93,90,9822.09450724358,104,5030.68595695122,131,,106.698219939456,105.572083915543
2025,12,CD_I996708,Bailey Dale,140,WBD,DEF,959000,552200,,,,,,,,,,,,,,,,,17.6136,28.6,20,20,4.06,3.5,2,0,9822.09450724358,88,5030.68595695122,105,,97.6370161468879,109.766342945139
2025,12,CD_I1023517,Will Ashcroft,20,BRL,MID,929000,516400,99,124,102,CD_M20250141201,82,13,0,46,0,28,6,Brisbane Lions,Essendon,home,Gabba,W,19.4354,27.6,39,40,19.88,28.3,25,30,9822.09450724358,98,5030.68595695122,97,Adelaide,94.5826777898424,102.650017198243
2025,12,CD_I996701,Clayton Oliver,90,MEL,MID,838000,467800,94,58,59,CD_M20250141206,78,16,0,70,0,23,7,Melbourne,St Kilda,home,TIO Traeger Park,L,18.5731,6.4,7,10,19.75,8.1,4,10,9822.09450724358,90,5030.68595695122,91,Collingwood,85.3178514401377,92.9893068267581
2025,12,CD_I1009256,Hayden Young,60,FRE,MID,858000,489600,,,,,,,,,,,,,,,,,0.16217,0,0,0,0.45,0,0,0,9822.09450724358,133,5030.68595695122,140,,87.3540770115014,97.3227118905104
2025,12,CD_I296347,Josh Kelly,1010,GWS,MID,877000,479300,106,90,82,CD_M20250141204,83,0,0,0,0,25,17,GWS Giants,Richmond,home,ENGIE Stadium,W,0.358125,0,0,0,1.81,0,0,0,9822.09450724358,109,5030.68595695122,119,Port Adelaide,89.2884913042968,95.2752773879118
2025,12,CD_I1006136,Lachlan Sholl,10,ADE,MID,656000,325000,,,,,,,,,,,,,,,,,0.0764069,0,0,0,0.09,0,0,0,9822.09450724358,123,5030.68595695122,131,,66.7881987407283,64.6035158586926
2025,12,CD_I292128,Elliot Yeo,150,WCE,MID,933000,564700,,,,,,,,,,,,,,,,,0.0467797,0,0,0,0.16,0,0,0,9822.09450724358,95,5030.68595695122,114,,94.9899229041151,112.251093555088
2025,12,CD_I997078,Mason Redman,50,ESS,DEF,803000,454200,111,95,84,CD_M20250141201,92,0,5,0,42,28,12,Essendon,Brisbane Lions,away,Gabba,L,0.511458,0,0,0,0.73,0.2,0,0,9822.09450724358,86,5030.68595695122,132,Carlton,81.7544566902513,90.2858981631328
2025,12,CD_I295898,Tim Kelly,150,WCE,MID,619000,371300,104,92,81,CD_M20250141207,84,5,0,16,0,31,14,West Coast Eagles,Geelong Cats,home,Optus Stadium,L,0.208949,0,0,0,0.5,0,0,0,9822.09450724358,54,5030.68595695122,45,North Melbourne,63.0211814337055,73.8070321179463
2025,12,CD_I1015889,Max Holmes,70,GEE,DEF/MID,941000,519600,93,107,108,CD_M20250141207,76,18,0,58,0,31,7,Geelong Cats,West Coast Eagles,away,Optus Stadium,W,38.7518,61.7,73,80,27.15,61.9,76,90,9822.09450724358,74,5030.68595695122,75,Gold Coast Suns,95.8044131326606,103.28611335439
2025,12,CD_I298268,Liam Duggan,150,WCE,DEF,732000,396200,102,66,92,CD_M20250141207,83,0,4,0,29,31,14,West Coast Eagles,Geelong Cats,home,Optus Stadium,L,0.307707,0,0,0,0.84,0,0,0,9822.09450724358,61,5030.68595695122,84,North Melbourne,74.5258559119102,78.7566553329661
2025,12,CD_I999827,Zac Fisher,100,NTH,DEF,679000,407200,,,,,,,,,,,,,,,,,0.109153,0,0,0,0.23,0,0,0,9822.09450724358,133,5030.68595695122,180,,69.1298581477965,80.9432358697219
2025,12,CD_I1005144,Massimo D'Ambrosio,80,HAW,MID,730000,376600,95,80,71,CD_M20250141202,78,0,0,0,0,28,11,Hawthorn,Collingwood,away,MCG,L,1.75788,0,0,0,4.1,0,0,0,9822.09450724358,94,5030.68595695122,85,Western Bulldogs,74.3222333547739,74.860566376565
2025,12,CD_I1008436,Kieren Briggs,1010,GWS,RUC,687000,405500,90,55,82,CD_M20250141204,71,18,0,72,0,25,17,GWS Giants,Richmond,home,ENGIE Stadium,W,1.01824,0.8,1,0,3.18,0.6,0,0,9822.09450724358,60,5030.68595695122,97,Port Adelaide,69.944348376342,80.6053097867687
2025,12,CD_I290799,Tom Liberatore,140,WBD,MID,1005000,595200,,,,,,,,,,,,,,,,,13.4778,10.8,13,10,9.06,5,5,10,9822.09450724358,88,5030.68595695122,86,,102.320334961024,118.313885043366
2025,12,CD_I998215,Will Setterfield,50,ESS,MID,971000,472200,92,78,91,CD_M20250141201,76,22,0,79,0,28,12,Essendon,Brisbane Lions,away,Gabba,L,0.745357,0.2,0,0,3.06,0.8,0,0,9822.09450724358,101,5030.68595695122,114,Carlton,98.8587514897061,93.8639390414604
2025,12,CD_I295518,Sam Docherty,30,CAR,MID,785000,386800,,,,,,,,,,,,,,,,,0.271842,0,0,0,1.21,0,0,0,9822.09450724358,68,5030.68595695122,73,,79.921853676024,76.8881228742839
2025,12,CD_I294674,Nick Vlastuin,120,RIC,DEF,761000,453700,109,88,69,CD_M20250141204,86,0,4,0,50,25,8,Richmond,GWS Giants,away,ENGIE Stadium,L,1.06658,0,0,0,1.16,0,0,0,9822.09450724358,86,5030.68595695122,88,Sydney Swans,77.4783829903876,90.1865081387348
2025,12,CD_I998129,Will Brodie,60,FRE,MID,481000,191800,,,,,,,,,,,,,,,,,0.333176,0,0,0,0.25,0,0,0,9822.09450724358,49,5030.68595695122,39,,48.9712249912962,38.1260133590684
2025,12,CD_I297354,Karl Amon,80,HAW,DEF,852000,507600,104,79,66,CD_M20250141202,85,0,5,0,45,28,11,Hawthorn,Collingwood,away,MCG,L,3.20389,0.7,0,0,3.93,1.3,1,0,9822.09450724358,92,5030.68595695122,118,Western Bulldogs,86.7432093400923,100.900752768838
2025,12,CD_I993903,Jacob Hopper,120,RIC,MID,829000,488500,104,93,94,CD_M20250141204,82,19,0,76,0,25,8,Richmond,GWS Giants,away,ENGIE Stadium,L,0.62373,0,0,0,0.61,0,0,0,9822.09450724358,75,5030.68595695122,98,Sydney Swans,84.401549933024,97.1040538368348
2025,12,CD_I295342,Jake Lloyd,160,SYD,DEF/MID,780000,395500,119,38,59,CD_M20250141205,89,0,0,0,0,30,5,Sydney Swans,Adelaide,home,SCG,L,0.932996,0,0,0,4.54,0,0,0,9822.09450724358,91,5030.68595695122,115,Richmond,79.4127972831831,78.617509298809
2025,12,CD_I1006314,Dylan Moore,80,HAW,FWD,707000,379100,107,84,87,CD_M20250141202,87,4,0,14,0,28,11,Hawthorn,Collingwood,away,MCG,L,5.72168,0.9,0,0,17.26,1.8,0,0,9822.09450724358,57,5030.68595695122,65,Western Bulldogs,71.9805739477057,75.3575164985549
2025,12,CD_I297566,James Sicily,80,HAW,DEF,732000,418000,108,37,20,CD_M20250141202,89,0,1,0,9,28,11,Hawthorn,Collingwood,away,MCG,L,7.00708,1,0,0,10,0.7,2,0,9822.09450724358,134,5030.68595695122,128,Western Bulldogs,74.5258559119102,83.0900603967184
2025,12,CD_I990291,Darcy Cameron,40,COL,RUC,1002000,533200,99,110,108,CD_M20250141202,81,22,0,79,0,28,7,Collingwood,Hawthorn,home,MCG,W,9.94537,0.9,1,10,9.72,1.5,2,0,9822.09450724358,118,5030.68595695122,138,Melbourne,102.01490112532,105.989522018015
2025,12,CD_I998145,Sean Darcy,60,FRE,RUC,641000,397100,64,27,51,CD_M20250141203,50,7,0,29,0,24,10,Fremantle,Gold Coast Suns,away,People First Stadium,W,0.189198,0,0,0,0.68,0,0,0,9822.09450724358,87,5030.68595695122,156,,65.2610295622056,78.9355573768825
2025,12,CD_I1012210,Matt Roberts,160,SYD,DEF,890000,449900,99,91,98,CD_M20250141205,74,0,2,0,40,30,5,Sydney Swans,Adelaide,home,SCG,L,31.9594,72.6,74,80,41.25,91.2,88,100,9822.09450724358,89,5030.68595695122,87,Richmond,90.6120379256832,89.4311439533101
2025,12,CD_I1002222,James Worpel,80,HAW,MID,802000,438200,90,90,81,CD_M20250141202,74,18,0,64,0,28,11,Hawthorn,Collingwood,away,MCG,L,0.389831,0,0,0,2.47,1.7,0,0,9822.09450724358,80,5030.68595695122,102,Western Bulldogs,81.6526454116831,87.1054173823972
2025,12,CD_I1000972,Willem Drew,110,PTA,MID,744000,434400,,,,,,,,,,,,,,,,,0.218825,0,0,0,0.29,0,0,0,9822.09450724358,65,5030.68595695122,64,,75.7475912547285,86.3500531969725
2025,12,CD_I296294,Blake Acres,30,CAR,MID,705000,343200,,,,,,,,,,,,,,,,,0.287435,0,0,0,0.47,0,0,0,9822.09450724358,104,5030.68595695122,85,,71.7769513905693,68.2213127467793
2025,12,CD_I998133,Jarrod Berry,20,BRL,MID,759000,370500,97,99,110,CD_M20250141201,80,0,0,0,0,28,6,Brisbane Lions,Essendon,home,Gabba,W,0.305108,0,0,0,0.68,0,0,0,9822.09450724358,62,5030.68595695122,31,Adelaide,77.2747604332512,73.6480080789095
2025,12,CD_I1006058,Bailey Scott,100,NTH,MID,488000,225100,,,,,,,,,,,,,,,,,0.200113,0,0,0,0.08,0,0,0,9822.09450724358,94,5030.68595695122,81,,49.6839039412735,44.7453889839744
2025,12,CD_I298264,Ed Langdon,90,MEL,MID,860000,452100,101,73,64,CD_M20250141206,84,0,0,0,0,23,7,Melbourne,St Kilda,home,TIO Traeger Park,L,0.359684,0,0,0,0.38,0,0,0,9822.09450724358,87,5030.68595695122,79,Collingwood,87.5576995686377,89.8684600606613
2025,12,CD_I998102,Andrew McGrath,50,ESS,DEF,785000,446500,106,50,41,CD_M20250141201,88,0,0,0,0,28,12,Essendon,Brisbane Lions,away,Gabba,L,0.806691,0,0,0,1.21,0,0,0,9822.09450724358,90,5030.68595695122,116,Carlton,79.921853676024,88.7552917874038
