Player,Team,Position,Price,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Noah Anderson,GCS,MID,1072000,-11000,109.712414287176,119,92,91,0.846349579174007,90,7,0,0,108.666666666667,86,1.05779434680553,0.822222222222222,0,108.7,89,1.02245189696086,0.864406779661017,0,3.68,2.3,3,0,-0.3,1,0,108.666666666667,0,92,117,103,91,92.6666666666667,0,0
Max Gawn,MEL,RUC,1017000,-45000,104.083512434756,138,95,85,0.9356383774884,86,10,0,0,92.25,84,0.919370229007634,0.851851851851852,0,80.7,84.3333333333333,0.801083184986272,0.829268292682927,0,18.09,17.5,20,10,2.1,2,0,0,92.25,105.5,79,101,93.6666666666667,97.3333333333333,0,0
Harry Sheezel,NTH,DEF,1090000,-11000,111.554600347968,119,125,92,1.13743223807943,40,10,0,-8,107.75,88,1.02503325237104,0.440944881889764,0.0227272727272727,105.7,88.3333333333333,1.00173700129627,0.414893617021277,0.0303030303030303,56.34,68.6,72,60,13,9,-30,102,109.666666666667,113.5,102,134,99.6666666666667,86.5,0,0
Dayne Zorko,BRL,DEF,1114000,-28000,114.010848429025,137,79,86,0.769010000591751,0,0,73,16,109,85,1.07352192785511,0,0.527777777777778,108,86.6666666666667,1.04321785085144,0,0.555555555555556,16.15,17.7,30,30,-8.6,-16,-30,109,0,122.5,95.5,96,54.6666666666667,91.6666666666667,0,0
Patrick Cripps,CAR,MID,919000,-59000,94.0538327704432,138,53,80,0.554611959287532,78,1,0,0,80.75,81,0.834566330537493,0.791208791208791,0,73.7,81,0.761703263908523,0.791044776119403,0,6.13,0.1,0,0,-0.3,0,0,0,80.75,84,77.5,100,101,97,0,0
Jack Steele,STK,MID,1047000,0,107.153822536076,123,0,0,0,0,0,0,0,95.5,80,0.99934796437659,0.443548387096774,0,95.5,40,1.99869592875318,0.280898876404494,0,1.28,0,0,0,-0.2,0,0,0,77,0,77,122,119,94.9,0,0
Zach Merrett,ESS,MID,1114000,0,114.010848429025,115,0,0,0,0,-67,0,0,114,86,1.10971063376531,0.597938144329897,0,114,84.5,1.12940963909842,0.625,0,9.06,2.2,5,0,-1.8,-1,-10,108,117,123,96,91,121,117.25,0,0
Adam Treloar,WBD,MID,1129000,0,115.546003479685,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nic Martin,ESS,DEF,1002000,0,102.548357384096,146,0,0,0,0,0,0,0,83.6666666666667,95,0.73727958573278,0,0,83.7,0,0,0,0,4.39,0.1,0,0,-0.1,0,0,73,89,72.5,106,0,0,0,0,0
Josh Dunkley,BRL,MID,1125000,0,115.136628799509,118,116,82,1.18426115558866,68,-19,0,0,116.75,84,1.16353901611535,0.789473684210526,0,112.3,81.3333333333333,1.15588474533851,0.790697674418605,0,7.73,17.1,28,20,6.9,11,0,116.75,0,110.5,123,79,97.5,97.5,0,0
Nasiah Wanganeen-Milera,STK,DEF,1019000,-7000,104.288199774844,112,91,85,0.896243077383625,0,0,42,6,104.25,85,1.02674000898069,0.00806451612903226,0.441860465116279,101.3,85.6666666666667,0.989921881961564,0,0.457142857142857,14.26,32,33,10,-3,-2,-20,101.333333333333,113,106.5,102,90,97,83.5,0,0
Matt Crouch,ADE,MID,1006000,0,102.957732064272,133,0,0,0,0,-61,0,0,91.6666666666667,70,1.09626802374894,0.539007092198582,0,91.7,67.5,1.13728395061728,0.452830188679245,0,0.35,0,0,0,-0.1,0,0,91.6666666666667,0,72,131,83,77.6666666666667,95.8461538461538,0,0
Jai Newcombe,HAW,MID,921000,0,94.2585201105312,88,0,0,0,0,-78,0,0,95.75,82,0.977525910755291,0.777777777777778,0,102.3,78,1.09795458993932,0.782608695652174,0,5.57,0,0,0,-0.1,0,0,95.75,0,82.5,109,99,81.6666666666667,72,0,0
Jordan Dawson,ADE,MID,1113000,-2000,113.908504758981,120,118,77,1.28290538977562,80,-2,0,0,115.75,81,1.19629786699337,0.723404255319149,0,112.3,80.6666666666667,1.16543751182891,0.764150943396226,0,34.93,83.3,82,90,5.59999999999999,5,0,115,118,105.5,126,104,117,94.75,0,0
Matt Rowell,GCS,MID,995000,-4000,101.831951693788,108,74,85,0.728813051938333,83,7,0,0,103.666666666667,82,1.05834833157492,0.788888888888889,0,103.7,84,1.03348176420696,0.796610169491525,0,3.97,1.1,0,0,0.9,0,0,103.666666666667,0,74,118.5,89,100,92.4285714285714,0,0
Caleb Serong,FRE,MID,987000,2000,101.013202333436,98,121,85,1.19170782816944,90,19,0,0,97.25,82,0.992839632594799,0.789473684210526,0,101.3,83.6666666666667,1.01358535324351,0.825,0,9.01,5.5,8,10,2.7,5,10,110.5,84,102,92.5,77,110.333333333333,94.6666666666667,0,0
Lachie Neale,BRL,MID,933000,5000,95.4866441510593,87,115,88,1.09400300717095,88,31,0,0,90,85,0.886394252357432,0.763157894736842,0,107.7,85.6666666666667,1.05246383699171,0.767441860465116,0,5.1,4.2,8,20,3.1,5,20,90,0,104,76,128,121.666666666667,104.333333333333,0,0
Colby McKercher,NTH,DEF,758000,-17000,77.5765018933579,89,79,81,0.816479753714699,0,-3,0,0,71,79,0.752375430798467,0.0078740157480315,0,70.7,78.6666666666667,0.752370940613274,0.0106382978723404,0,4.48,0.3,0,0,0.1,0,0,60,74.6666666666667,69.5,72.5,123,105.5,105.5,0,0
Tim Taranto,RIC,MID,896000,-12000,91.699928359431,99,102,81,1.05418904909999,76,-11,0,0,86.25,86,0.839583703177703,0.821138211382114,0,85.3,84.6666666666667,0.843412273847448,0.818181818181818,0,2.74,0.9,1,0,0.4,1,0,89,85.3333333333333,95.5,77,108,102.666666666667,99.375,0,0
Reilly O'Brien,ADE,RUC,860000,-43000,88.0155562378467,120,54,81,0.558100084817642,80,-14,0,0,78.5,85,0.773132764556204,0.872340425531915,0,72,85.3333333333333,0.706345419847328,0.858490566037736,0,1.11,0,0,0,0,0,0,86.6666666666667,54,93,64,118,108.666666666667,101.125,0,0
Brodie Grundy,SYD,RUC,901000,-28000,92.211646709651,111,83,76,0.914256059997322,77,77,0,0,82.25,75,0.918074639525021,0.798165137614679,0,86.7,70,1.03687022900763,0.730769230769231,0,4.02,0,0,0,0,0,0,82.5,82,82,82.5,81,75,75,0,0
Zak Butters,PTA,MID,1069000,-20000,109.405383277044,127,94,74,1.06340691836875,73,73,0,0,94,74,1.06340691836875,0.169642857142857,0,94,74,1.06340691836875,0.234567901234568,0,1.52,0.1,0,0,0.1,0,0,0,94,94,0,77,106,95.8333333333333,0,0
Marcus Bontempelli,WBD,MID,1101000,0,112.680380718453,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Mitchell,COL,MID,829000,0,84.8429024664825,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Daicos,COL,MID,942000,-9000,96.4077371814553,104,99,87,0.952619110292182,0,0,20,20,92.75,87,0.892479014945453,0,0.19047619047619,94.3,86,0.917944848807622,0,0.15,4.89,0.1,0,0,0.1,0,0,94.3333333333333,88,99,86.5,98,75.3333333333333,78.25,0,0
Jack Sinclair,STK,DEF/MID,1055000,4000,107.972571896428,106,95,83,0.95818388056041,4,4,50,-14,108.25,83,1.09182531653331,0.0725806451612903,0.441860465116279,114.3,82.6666666666667,1.15749507510465,0.0112359550561798,0.485714285714286,12.3,20,23,0,4.3,7,-20,114.333333333333,90,124,92.5,74,105,84.8181818181818,0,0
Luke Davies-Uniacke,NTH,MID,894000,-18000,91.495241019343,104,99,81,1.02318348883234,70,-9,0,0,84.75,85,0.834687920969915,0.740157480314961,0,85,84.3333333333333,0.843767914793471,0.74468085106383,0,1.79,0.1,1,0,0.1,1,0,86,84.3333333333333,92.5,77,108,93,75.9,0,0
Toby Nankervis,RIC,RUC,979000,-25000,100.194452973084,120,90,80,0.941793893129771,82,-2,0,0,94.75,82,0.967316762862285,0.804878048780488,0,85.3,80.6666666666667,0.885234370071289,0.808080808080808,0,2.38,1.1,1,0,0,0,0,123,85.3333333333333,106.5,83,150,116.333333333333,82.8181818181818,0,0
Tim English,WBD,RUC,992000,-1000,101.524920683656,101,114,80,1.19293893129771,77,4,0,0,96.75,80,1.0124284351145,0.752212389380531,0,104.7,80,1.09562022900763,0.75,0,6.25,4,3,0,1.4,1,0,86,107.5,87,106.5,77,90.6666666666667,88.1666666666667,0,0
Sam Flanders,GCS,DEF/MID,1053000,-28000,107.76788455634,129,99,81,1.02318348883234,33,-8,0,0,94,74,1.06340691836875,0.244444444444444,0,94,74,1.06340691836875,0.372881355932203,0,3.4,0.1,1,0,-0.1,1,0,94,0,99,89,87,110.333333333333,82.5,0,0
Oscar McInerney,BRL,RUC,858000,-11000,87.8108688977587,97,82,79,0.868940638386962,85,85,0,0,84.3333333333333,80,0.882495759117897,0.675438596491228,0,84.3,80,0.882146946564886,0.627906976744186,0,1.53,0,0,0,0,0,0,84.3333333333333,0,86,83.5,84,80.6666666666667,77.8888888888889,0,0
Rory Laird,ADE,MID,958000,-40000,98.0452359021595,128,60,65,0.772753963593658,0,0,0,0,89.5,79,0.948416916288208,0,0.025,83.7,77,0.90999306037474,0,0.0357142857142857,0.54,0.2,1,0,-0.2,0,0,99.3333333333333,60,107.5,71.5,104,105.333333333333,99.6153846153846,0,0
Jarrod Witts,GCS,RUC,990000,-11000,101.320233343568,112,96,87,0.923751864525752,87,8,0,0,100,84,0.996607294317218,0.833333333333333,0,100,85,0.984882502619368,0.830508474576271,0,1.34,0,0,0,0,0,0,100,0,96,102,99,83.6666666666667,90.25,0,0
George Hewett,CAR,MID,979000,36000,100.194452973084,77,109,81,1.12653535639117,56,-17,0,0,111.5,78,1.19669537417629,0.659340659340659,0,115,80.3333333333333,1.19840993316651,0.671641791044776,0,1.73,1.4,2,0,0.2,0,0,0,111.5,118,105,136,117,89.0909090909091,0,0
Lloyd Meek,HAW,RUC,862000,0,88.2202435779347,102,0,0,0,0,-91,0,0,83.75,82,0.855016136039223,0.898148148148148,0,75,80,0.784828244274809,0.91304347826087,0,6.83,0.1,0,0,-0.1,0,0,83.75,0,80,87.5,87,73.6666666666667,73.6666666666667,0,0
Hugh McCluggage,BRL,MID,971000,41000,99.3757036127316,67,141,88,1.34134281748786,71,6,0,0,103,81,1.06452423585587,0.719298245614035,0,117.3,82.6666666666667,1.18787552327013,0.686046511627907,0,0.93,0.2,1,0,0.2,1,0,103,0,105.5,100.5,89,93.3333333333333,85.4545454545455,0,0
Isaac Heeney,SYD,MID,959000,-46000,98.1475795722035,131,76,77,0.826278047652093,70,70,0,0,84.5,84,0.842133163698049,0.779816513761468,0,86,82,0.877986718798486,0.730769230769231,0,8.75,0,0,0,0,0,0,77.5,91.5,91.5,77.5,127,105.333333333333,95.7777777777778,0,0
Jayden Short,RIC,DEF,859000,18000,87.9132125678027,76,97,86,0.944227469081011,0,0,30,3,92,85,0.906091902409819,0,0.277777777777778,94.3,83.3333333333333,0.947319083969466,0,0.205128205128205,37.93,85.7,80,90,0.5,-8,10,85,94.3333333333333,91,93,102,102.666666666667,79.7777777777778,0,0
Touk Miller,GCS,MID,961000,-2000,98.3522669122915,102,87,85,0.856847777278851,57,29,0,0,98.6666666666667,79,1.04555458927862,0.477777777777778,0,98.7,82,1.00764289703966,0.423728813559322,0,0.76,0.1,0,0,0,0,0,98.6666666666667,0,87,104.5,52,86.6666666666667,84.9333333333333,0,0
Darcy Parish,ESS,MID,940000,0,96.2030498413673,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Rowbottom,SYD,MID,800000,-12000,81.8749360352062,88,86,76,0.947301459756261,73,73,0,0,76,73,0.871553557112482,0.63302752293578,0,79.7,76,0.877906120262488,0.653846153846154,0,2.06,0,0,0,0,0,0,82,70,70,82,75,84.6666666666667,83.2857142857143,0,0
Jordan Ridley,ESS,DEF,774000,0,79.214000614062,120,0,0,0,0,0,0,-33,49,67,0.612244122896966,0,0.193548387096774,49,91,0.450773145429634,0,0.173913043478261,0.46,0,0,0,0,0,0,72,26,72,26,111,96,82.3333333333333,0,0
Jordon Sweet,PTA,RUC,833000,-12000,85.2522771466585,96,71,85,0.699266576859752,85,14,0,0,83.5,84,0.832167090754877,0.8125,0,79.3,85,0.781011824577159,0.802469135802469,0,2.58,0.3,0,0,-0.2,0,0,75,86.3333333333333,73,94,112,95.5,95.5,0,0
Jye Caldwell,ESS,MID,1043000,0,106.7444478559,105,0,0,0,0,-81,0,0,114.333333333333,74,1.29343465603008,0.680412371134021,0,114.3,74,1.29305756137817,0.6875,0,1.63,0.1,0,0,-1.2,-2,-10,100,121.5,98.5,146,120,91.3333333333333,91.3333333333333,0,0
Ollie Wines,PTA,MID,929000,-12000,95.0772694708832,106,78,77,0.848022206800833,54,-13,0,0,93.25,75,1.0408566581849,0.616071428571429,0,92,76.6666666666667,1.00458015267176,0.617283950617284,0,0.39,0,0,0,0,0,0,98,91.6666666666667,88,98.5,92,70.6666666666667,93.3333333333333,0,0
Chad Warner,SYD,MID,901000,-41000,92.211646709651,124,41,59,0.581748393496356,33,33,0,0,82,79,0.868940638386962,0.486238532110092,0,78.7,73.5,0.896377075003029,0.480769230769231,0,6.41,0.1,0,0,0.1,0,0,85,79,79,85,114,108.333333333333,93.6666666666667,0,0
Tom Stewart,GEE,DEF,805000,-28000,82.3866543854263,103,108,80,1.13015267175573,5,5,50,50,70.6666666666667,58,1.01997601708052,0.162162162162162,0.194444444444444,70.7,49,1.20788804071247,0.012987012987013,0.185185185185185,4.72,2.3,3,0,1,2,0,101.5,9,101.5,9,107,103,91.4166666666667,0,0
Jack Viney,MEL,MID,800000,-47000,81.8749360352062,117,50,72,0.581354255018377,55,-17,0,0,70.5,77,0.76648160999306,0.657407407407407,0,66.7,76.6666666666667,0.728320610687023,0.646341463414634,0,0.33,0,0,0,0,0,0,0,70.5,76,65,64,83,76.125,0,0
Jordan Clark,FRE,DEF,907000,-17000,92.825708729915,105,92,85,0.906091902409819,0,0,22,-7,86,89,0.808931583612088,0,0.236842105263158,87.7,89.3333333333333,0.821844024154039,0,0.310344827586207,4.09,3.2,3,10,-0.5,-1,10,90,82,87.5,84.5,98,82,77.2,0,0
Dan Houston,COL,DEF,884000,-38000,90.4718043189029,118,80,81,0.826814940470581,0,0,20,20,77.3333333333333,80,0.809245122985581,0,0.166666666666667,77.3,80.5,0.803872109746653,0,0.2,4.56,0,0,0,-0.1,0,0,77.3333333333333,0,86,60,126,87.6666666666667,83.8571428571429,0,0
Christian Petracca,MEL,MID,882000,-23000,90.2671169788149,108,77,84,0.767387616624258,50,-2,0,0,85.25,86,0.829849399372744,0.574074074074074,0,82,85.6666666666667,0.801318798823774,0.5,0,10.01,7.5,8,0,-4.7,-3,-10,0,85.25,87.5,83,104,100,89.6666666666667,0,0
Connor Rozee,PTA,MID,1039000,-16000,106.335073175724,123,84,81,0.86815568749411,69,-12,0,0,106.25,83,1.07165302431098,0.696428571428571,0,104.3,82.6666666666667,1.05622691455307,0.703703703703704,0,38.03,87.6,87,100,-3.90000000000001,-4,10,145,93.3333333333333,114.5,98,105,91.3333333333333,75,0,0
Bailey Dale,WBD,DEF,905000,-26000,92.621021389827,113,87,85,0.856847777278851,0,0,57,24,87.5,84,0.872031382527566,0,0.488888888888889,82,83.3333333333333,0.82375572519084,0,0.5,2.85,1.4,0,0,-0.7,-2,0,83.5,91.5,100,75,85,97.3333333333333,75.5,0,0
Will Ashcroft,BRL,MID,870000,30000,89.0389929382868,67,105,76,1.15658899156288,53,-21,0,0,94,82,0.959659901942531,0.56140350877193,0,103.3,80,1.08097010178117,0.581395348837209,0,17.37,17.1,15,10,6.1,10,10,94,0,102.5,85.5,71,71,71,0,0
Clayton Oliver,MEL,MID,903000,36000,92.416334049739,68,104,78,1.11620016963528,77,5,0,0,102.5,80,1.07259860050891,0.731481481481482,0,108.7,79,1.1518761877154,0.731707317073171,0,54.17,97.2,95,90,0.600000000000009,-2,0,0,102.5,96,109,99,108,89.1111111111111,0,0
Hayden Young,FRE,MID,953000,0,97.5335175519394,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Kelly,GWS,MID,977000,-15000,99.9897656329956,113,98,86,0.95396177288597,45,2,0,0,98.25,83,0.990963855421687,0.54368932038835,0,91.7,82,0.936178861788618,0.442307692307692,0,2.68,0.1,1,0,0,1,0,104.666666666667,79,108,88.5,85,92,95.7777777777778,0,0
Lachlan Sholl,ADE,MID,735000,-67000,75.2225974823457,124,40,84,0.398642917726887,0,0,0,0,59.25,86,0.576757500443813,0,0,53,84,0.528201865988125,0,0,0.12,0,0,0,0,0,0,65.6666666666667,40,57.5,61,94,82.3333333333333,70.5,0,0
Elliot Yeo,WCE,MID,933000,0,95.4866441510593,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Redman,ESS,DEF,823000,0,84.2288404462184,92,0,0,0,0,0,0,-50,80,88,0.761045570205876,0.0927835051546392,0.483870967741936,80,85.5,0.78329836465634,0,0.478260869565217,0.58,0,0,0,0,0,0,95,72.5,79,82,97,75.6666666666667,68.2,0,0
Tim Kelly,WCE,MID,773000,-55000,79.111656944018,119,38,85,0.37425535099536,72,8,0,0,65.75,79,0.696742036267594,0.700854700854701,0,66.7,80,0.697973918575064,0.709302325581395,0,0.55,0,0,0,0,0,0,0,65.75,61.5,70,90,88.3333333333333,79.2857142857143,0,0
Max Holmes,GEE,DEF/MID,946000,-21000,96.8171118616314,115,68,82,0.694222056724384,82,12,0,-10,92.5,78,0.992774189339075,0.666666666666667,0.0277777777777778,88,79.3333333333333,0.928603502469691,0.688311688311688,0.037037037037037,18.98,22.8,22,40,-8.1,-9,10,87,98,87,98,71,84,84,0,0
Liam Duggan,WCE,DEF,771000,-37000,78.90696960393,103,76,77,0.826278047652093,0,-4,17,5,67.25,78,0.721773667384355,0.11965811965812,0.0740740740740741,66,82,0.673803760938373,0.0116279069767442,0.105263157894737,0.87,0,0,0,0,0,0,0,67.25,62.5,72,102,99,82.5714285714286,0,0
Zac Fisher,NTH,DEF,846000,0,86.5827448572306,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massimo D'Ambrosio,HAW,MID,736000,0,75.3249411523897,88,0,0,0,0,0,0,0,68.75,77,0.747455470737914,0,0,67.3,81,0.695558068670876,0,0,4.2,0,0,0,0,0,0,68.75,0,54,83.5,71,74.3333333333333,74.3333333333333,0,0
Kieren Briggs,GWS,RUC,782000,-25000,80.0327499744141,94,96,79,1.01729635713596,83,-8,0,0,63.3333333333333,55,0.963991055594109,0.466019417475728,0,63.3,76.5,0.692700693508956,0.865384615384615,0,2.15,0.4,1,0,0.4,1,0,52,86,52,86,62,82.6666666666667,82.6666666666667,0,0
Tom Liberatore,WBD,MID,1018000,29000,104.1858561048,87,96,81,0.992177928564697,80,-1,0,0,113.75,83,1.1472991201447,0.79646017699115,0,115.7,83,1.16696710506147,0.8,0,8.95,23,30,70,-3.1,-12,10,125,102.5,108.5,119,82,109.666666666667,82.6363636363636,0,0
Will Setterfield,ESS,MID,833000,0,85.2522771466585,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Docherty,CAR,MID,750000,24000,76.7577525330058,58,111,86,1.08050772235043,0,0,0,0,78.25,72,0.90981940910376,0.043956043956044,0,85.7,87,0.824640987394344,0,0,2.14,0.2,1,0,0.1,1,0,0,78.25,73,83.5,130,112.666666666667,101.142857142857,0,0
Nick Vlastuin,RIC,DEF,734000,-31000,75.1202538123017,97,74,84,0.737489397794741,0,0,30,10,66.5,82,0.678908334884876,0,0.259259259259259,60.3,80,0.631001908396947,0,0.230769230769231,0.79,0,0,0,0,0,0,85,60.3333333333333,79.5,53.5,65,93.3333333333333,86.25,0,0
Will Brodie,FRE,MID,481000,0,49.2273052911677,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Amon,HAW,DEF,927000,0,94.8725821307952,118,0,0,0,0,0,0,-60,92.25,83,0.930446978754713,0,0.386363636363636,87.3,82,0.891258611059393,0,0.409090909090909,4.12,0.1,0,0,-0.7,0,0,92.25,0,85.5,99,74,86.6666666666667,86.6666666666667,0,0
Jacob Hopper,RIC,MID,796000,6000,81.4655613550302,75,103,74,1.16522247438278,74,-3,0,0,80.25,78,0.861298688588765,0.772357723577236,0,80,77.3333333333333,0.866017372992893,0.757575757575758,0,0.48,0,0,0,0,0,0,81,80,92,68.5,92,76,73.2857142857143,0,0
Jake Lloyd,SYD,DEF/MID,819000,34000,83.8194657660424,59,114,79,1.20803942409895,0,0,0,0,90,87,0.866017372992893,0,0.024390243902439,94.7,84.5,0.93820256861948,0,0.0666666666666667,4.2,0,0,0,0,0,0,106.5,73.5,73.5,106.5,70,82,92.6363636363636,0,0
Dylan Moore,HAW,FWD,826000,0,84.5358714563504,121,0,0,0,0,-9,0,0,70.75,86,0.68870199420084,0.101851851851852,0,69.7,83.5,0.698794776858497,0.0652173913043478,0,18.64,0,0,0,-0.1,0,0,70.75,0,82,59.5,85,72.3333333333333,66.2,0,0
James Sicily,HAW,DEF,844000,0,86.3780575171426,111,0,0,0,0,0,0,-10,78.25,95,0.689547341636534,0,0.272727272727273,77.3,97,0.667130977676346,0,0.227272727272727,10.57,0.3,1,0,-1.3,1,0,78.25,0,75.5,81,80,87.6666666666667,75.5,0,0
Darcy Cameron,COL,RUC,1017000,10000,104.083512434756,98,126,77,1.36988202637058,78,78,0,0,107.75,78,1.15644777190579,0.76530612244898,0,98.3,80.5,1.0222590994579,0.785714285714286,0,5.09,0.7,2,0,0.2,2,0,98.3333333333333,136,97.5,118,108,96,90.4,0,0
Sean Darcy,FRE,RUC,798000,0,81.6702486951182,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Roberts,SYD,DEF,842000,2000,86.1733701770546,87,78,92,0.709757716561567,0,0,75,75,89.5,93,0.80564447727708,0,0.292682926829268,84.7,93,0.762436728775069,0,0.533333333333333,44.41,85.1,76,80,-0.800000000000011,0,10,86.5,92.5,92.5,86.5,91,79.5,79.5,0,0
James Worpel,HAW,MID,774000,0,79.214000614062,99,0,0,0,0,0,0,0,49,44,0.932280823502197,0.12037037037037,0,49,0,0,0,0,1.59,0,0,0,0,0,0,49,0,0,49,71,68.6666666666667,80.1428571428571,0,0
Willem Drew,PTA,MID,785000,-35000,80.3397809845461,106,62,77,0.674068933610918,12,-36,0,0,70.5,76,0.776566894335074,0.553571428571429,0,74.7,74.3333333333333,0.841279567315921,0.506172839506173,0,0.29,0,0,0,0,0,0,108,58,85,56,78,77.6666666666667,80.2,0,0
Blake Acres,CAR,MID,788000,-16000,80.6468119946781,89,104,84,1.03647158608991,0,0,7,7,73.5,83,0.741331739170422,0,0.0263157894736842,67.3,84.6666666666667,0.665435475145759,0,0.0294117647058824,0.56,0,0,0,0,0,0,0,73.5,49,98,71,92.6666666666667,86.0909090909091,0,0
Jarrod Berry,BRL,MID,899000,-19000,92.006959369563,110,68,79,0.720584919637968,0,0,0,0,91.25,79,0.966961381131832,0,0,87,76.3333333333333,0.95413180439348,0,0,0.78,0.4,1,10,-0.2,1,10,91.25,0,96.5,86,98,90.3333333333333,70.0909090909091,0,0
